vehicle_id,submission_time,arrival_time,departure_time,required_energy
35,0.03,1.26,5.98,35.4
7,0.08,2.17,5.92,32.8
36,0.09,2.05,3.31,8.58
14,0.12,1.59,7.03,41.04
25,0.2,1.03,5.38,30.02
21,0.36,5.04,6.8,14.41
11,0.59,4.48,10.81,58.41
23,0.66,0.91,8.42,61.37
10,0.77,0.93,5.05,32.58
19,0.78,1.42,3.19,17.55
18,0.85,0.94,3.76,22.5
37,0.89,4.57,5.35,6.1
6,1.05,1.19,5.72,31.08
34,1.18,1.7,4.22,16.68
31,1.41,3.93,10.81,49.92
38,1.41,2.52,5.94,22.99
5,1.45,4.05,6.27,19.34
27,1.57,7.78,11.17,20.34
30,1.79,1.91,3.52,9.92
40,1.92,4.02,7.6,27.61
32,2.06,2.65,10.98,61.67
8,2.17,3.1,4.06,6.36
13,2.4,5.13,8.6,22.79
24,2.46,3.96,10.19,40.38
1,2.51,5.84,7.6,10.38
9,2.86,3.45,6.48,23.84
29,3.03,3.19,7.06,32.32
20,3.14,4.24,11.48,65.74
3,4.15,4.42,6.69,19.13
15,4.55,6.05,9.44,30.57
17,5.13,5.24,8.6,29.54
22,5.18,5.58,11.45,39.18
12,5.29,6.3,7.73,9.46
33,5.72,6.09,14.75,65.94
26,6.03,6.66,13.1,54.19
2,6.17,6.9,11.54,39.02
16,6.49,7.0,13.64,62.03
28,6.61,7.32,11.25,25.24
4,7.29,7.52,15.26,59.56
39,7.33,7.63,9.46,16.87
