vehicle_id,submission_time,arrival_time,departure_time,required_energy
1,0.03,0.29,3.11,21.26
21,0.13,0.68,7.81,54.45
30,0.26,0.46,3.74,25.09
39,0.34,3.47,10.29,65.02
40,0.54,5.44,9.85,36.73
3,0.56,0.99,4.62,29.95
29,0.78,6.94,12.98,50.56
8,0.87,1.59,4.74,28.16
14,0.88,1.58,4.49,20.42
10,0.88,1.0,1.92,7.15
34,1.01,1.02,8.73,63.42
35,1.02,1.29,2.86,13.15
25,1.19,5.5,11.24,44.82
7,1.19,1.32,8.58,57.32
19,1.46,2.48,3.52,9.13
31,1.56,7.33,12.51,50.12
33,1.73,2.18,8.78,42.85
20,1.99,3.07,6.4,29.21
6,2.1,4.76,10.56,54.73
15,2.13,5.18,6.91,10.9
36,2.19,2.91,6.48,34.29
5,2.37,3.12,9.75,50.07
23,2.43,3.05,5.51,17.13
27,3.33,4.21,11.74,61.36
2,3.38,6.52,8.27,11.85
16,3.87,6.78,12.96,61.64
4,4.16,4.43,6.78,15.54
22,4.35,5.15,8.87,35.24
26,4.79,5.13,9.32,25.9
38,5.11,5.27,10.28,32.02
11,5.31,5.8,11.63,37.94
12,5.47,6.06,7.17,10.03
24,6.1,6.26,8.22,14.75
18,6.48,7.08,14.01,63.67
17,6.67,7.07,9.52,14.79
13,6.79,7.07,10.59,28.07
9,7.15,7.31,14.77,55.9
32,7.22,7.6,15.84,65.54
28,7.29,7.36,14.43,54.72
37,7.62,7.89,11.95,28.58
