vehicle_id,submission_time,arrival_time,departure_time,required_energy
9,0.0,0.13,7.54,63.18
1,0.07,0.12,5.77,41.69
38,0.12,0.15,3.14,17.89
11,0.21,1.1,6.15,46.62
26,0.21,0.61,5.9,47.3
8,0.24,1.56,8.67,51.61
27,0.25,1.43,3.32,18.71
31,0.54,1.0,3.15,18.81
29,0.58,0.64,4.92,30.15
4,0.63,1.18,5.48,31.0
22,0.68,2.35,9.36,63.0
18,0.8,1.06,3.2,12.58
32,1.1,3.91,8.63,32.58
24,1.11,4.72,5.54,6.71
28,1.92,1.99,9.14,52.38
34,1.98,2.17,3.96,14.34
6,2.1,2.17,8.94,54.87
5,2.27,2.75,6.66,29.5
36,2.42,3.19,8.64,39.53
15,2.62,4.35,9.31,43.68
14,3.19,7.59,15.18,54.06
17,3.26,3.82,5.72,14.35
21,3.3,3.81,7.8,30.26
33,3.44,3.53,7.3,23.77
3,3.46,3.76,5.16,13.94
35,3.68,4.16,8.77,36.72
2,3.92,6.61,9.9,27.94
37,3.98,4.45,6.73,16.05
39,4.05,4.83,12.35,65.0
30,4.65,5.9,7.95,13.16
10,4.89,5.74,11.77,55.32
25,5.03,7.27,9.69,15.0
12,5.18,7.75,12.0,33.3
40,5.18,5.36,9.58,35.5
16,5.46,6.0,11.46,37.81
13,5.53,5.59,8.33,16.12
20,5.65,5.79,11.8,56.27
19,6.9,6.91,10.51,33.82
23,7.22,7.96,15.27,52.48
7,7.31,7.76,13.85,52.89
