vehicle_id,submission_time,arrival_time,departure_time,required_energy
60,0.0,0.58,2.1,9.76
42,0.02,0.04,4.76,34.1
2,0.09,0.1,4.29,34.13
65,0.13,0.27,5.14,38.84
33,0.25,6.71,8.85,13.52
36,0.31,0.38,2.48,16.28
87,0.34,0.36,5.36,30.6
47,0.62,7.55,11.23,30.16
41,0.63,0.73,7.18,55.18
70,0.65,0.94,2.11,7.49
73,0.81,4.84,9.34,28.65
92,1.29,8.46,12.69,41.09
90,1.41,1.67,3.44,11.08
23,1.42,2.83,10.73,65.47
22,1.47,3.1,7.35,26.95
69,1.51,1.86,6.33,41.04
5,1.59,5.12,6.48,10.27
14,1.61,1.75,9.35,58.33
62,1.89,2.92,9.55,46.01
21,1.95,2.85,4.66,16.41
64,2.15,16.58,23.03,47.19
74,2.35,2.98,11.36,63.66
58,2.38,12.64,15.67,25.23
59,2.73,12.82,20.86,62.12
27,2.99,17.15,18.96,12.92
98,3.27,6.8,10.24,30.66
19,3.3,4.01,10.55,53.9
80,3.33,3.88,6.88,22.97
51,3.42,3.84,4.75,6.32
95,3.53,4.14,11.25,64.22
55,3.53,3.8,9.08,46.32
78,3.71,3.96,7.59,25.07
7,3.94,9.79,13.16,20.07
3,3.95,4.66,10.98,58.81
43,3.95,8.02,12.22,35.69
97,3.96,4.44,8.1,33.94
53,4.04,10.65,17.53,57.85
6,4.12,9.16,14.6,45.28
83,4.27,19.67,22.35,18.62
16,4.32,12.46,18.66,59.16
32,4.5,4.58,6.43,17.57
50,4.51,5.75,11.19,44.45
68,4.56,5.09,11.46,51.7
20,4.64,4.8,7.09,14.8
94,4.66,16.27,22.59,41.87
8,5.02,9.53,12.77,30.5
100,5.03,5.25,7.08,10.69
81,5.06,5.13,7.15,11.98
46,5.14,6.45,14.54,62.71
38,5.32,9.94,17.22,51.29
40,5.67,6.48,11.02,32.24
99,5.78,6.54,7.79,10.85
1,6.04,6.7,7.78,7.71
34,6.21,6.25,11.85,52.72
48,6.34,9.58,12.64,28.56
57,6.76,12.21,17.07,43.22
76,6.79,7.15,11.26,33.4
88,6.95,17.4,19.73,16.47
29,7.27,14.87,17.06,14.55
89,7.32,10.35,17.71,64.58
63,7.41,7.98,13.47,43.35
52,7.43,7.6,14.63,60.01
35,7.51,13.04,14.35,7.97
28,7.59,8.41,13.73,42.97
4,7.65,8.35,15.85,56.3
54,7.7,8.87,14.6,48.12
61,8.04,14.7,15.83,7.58
37,8.05,8.67,9.84,7.33
39,8.14,8.52,15.2,43.93
17,8.27,10.42,13.48,22.79
93,8.36,9.04,15.12,47.95
49,8.57,9.04,12.97,31.55
71,8.65,9.03,15.43,59.34
18,9.16,9.97,11.34,8.75
9,9.3,15.42,19.69,27.51
10,9.6,11.72,17.59,48.58
77,9.73,15.4,23.85,62.2
31,9.78,10.32,14.09,29.52
45,9.8,10.14,16.35,42.57
84,9.88,10.87,15.91,37.05
66,10.12,10.12,11.36,6.86
44,10.63,10.74,16.53,50.18
13,10.64,19.05,26.22,57.58
67,10.76,11.34,16.5,42.54
72,11.16,11.6,13.55,14.34
91,11.24,11.43,16.08,44.37
25,11.8,12.6,15.47,27.15
75,12.08,12.76,21.09,62.92
79,12.85,17.97,24.36,43.19
24,13.1,13.67,18.75,38.4
12,13.14,13.82,19.29,43.88
56,13.42,14.16,17.71,28.01
85,13.7,13.71,18.93,43.83
26,14.06,14.52,18.87,34.71
96,15.3,15.42,22.11,57.54
15,15.96,16.82,20.73,25.05
30,16.68,16.85,18.45,14.12
86,17.21,18.15,25.86,65.92
82,17.55,17.95,21.0,22.24
11,19.55,19.7,27.01,53.37
