vehicle_id,submission_time,arrival_time,departure_time,required_energy
87,0.01,0.05,1.66,9.43
64,0.07,2.98,4.0,6.14
29,0.11,8.28,12.73,27.23
8,0.14,0.64,5.26,33.41
20,0.2,0.32,3.21,22.79
63,0.23,6.72,11.91,36.12
3,0.3,13.39,19.05,48.59
61,0.34,1.98,9.7,54.9
23,0.35,0.82,8.64,60.14
90,0.38,15.04,21.97,64.96
32,0.43,2.98,4.81,10.49
95,0.71,13.69,20.47,58.91
13,0.73,2.61,3.77,8.16
16,0.93,1.9,5.37,24.76
84,0.96,2.54,9.22,65.34
31,0.99,1.44,8.38,57.9
37,1.19,12.42,17.12,45.29
45,1.6,8.12,13.16,31.7
34,1.67,14.81,17.12,22.48
88,1.67,4.28,10.11,37.98
89,1.77,2.72,5.02,20.89
56,1.77,3.07,4.39,10.93
92,1.85,4.78,7.72,24.83
96,1.9,2.08,5.99,31.79
41,1.93,7.32,12.84,48.16
1,1.96,10.3,16.59,61.42
15,2.06,11.26,15.82,28.97
79,2.08,6.01,12.18,54.49
77,2.41,3.18,7.87,35.24
27,2.47,3.14,9.92,55.17
73,2.79,5.46,7.13,12.72
10,2.86,3.57,6.58,25.6
35,2.87,3.64,8.18,37.78
67,3.06,9.92,16.1,56.89
65,3.14,4.03,6.46,23.87
40,3.23,6.27,7.07,6.69
55,3.48,3.98,9.06,41.53
6,3.97,4.12,6.78,24.41
94,4.28,4.86,8.06,29.07
85,4.59,14.74,18.68,35.69
76,5.05,5.85,12.14,58.53
59,5.12,6.08,11.38,39.33
71,5.13,6.46,14.74,60.95
33,5.16,5.26,7.84,22.8
17,5.26,7.25,11.97,41.17
53,5.34,5.66,11.52,40.72
48,5.42,10.65,17.54,51.65
30,5.9,12.93,20.41,60.29
83,6.15,8.79,12.87,33.53
100,6.18,9.38,12.32,17.07
70,6.56,6.61,10.39,33.37
69,6.59,10.93,16.37,48.6
28,7.09,7.95,13.23,38.79
2,7.12,7.44,9.54,17.04
52,7.3,8.11,10.14,15.77
36,7.39,18.51,23.28,31.4
54,7.41,8.79,13.79,34.05
75,8.14,8.55,14.24,47.09
58,8.26,9.24,10.75,8.73
74,8.35,16.84,18.02,10.41
49,8.45,12.73,18.33,40.62
12,8.87,9.85,15.6,47.92
99,9.12,9.52,12.32,23.88
38,9.19,9.71,14.21,27.99
78,9.49,14.38,18.48,39.43
22,9.75,15.77,17.46,16.61
80,10.04,10.61,16.02,39.29
81,10.06,12.22,15.0,19.96
7,10.18,10.38,17.9,56.01
46,10.28,10.6,18.06,59.39
11,10.63,11.16,17.96,49.4
5,10.82,12.73,18.98,43.67
60,11.11,15.22,22.48,57.08
39,11.14,17.28,19.68,17.03
44,11.39,16.33,21.15,30.52
57,11.67,17.81,25.04,58.15
82,11.82,14.26,19.96,50.17
9,12.13,12.88,17.43,39.56
43,12.17,14.47,16.12,9.79
98,12.38,12.63,17.81,35.65
14,12.68,13.2,20.05,55.5
4,13.0,13.76,17.32,21.62
97,13.12,13.75,15.63,14.31
42,13.48,15.03,16.33,10.07
72,14.47,14.52,16.91,18.14
24,14.54,15.46,19.46,25.27
21,14.64,15.03,18.07,17.62
47,14.9,15.26,17.67,23.96
19,15.1,15.71,19.12,28.86
25,15.42,15.64,17.64,15.39
18,15.56,16.2,18.98,27.81
66,16.4,17.3,19.76,15.76
68,16.55,16.63,17.62,7.02
62,17.02,17.24,18.3,7.2
86,17.21,17.7,19.06,8.21
91,17.29,17.81,26.28,62.36
93,17.45,17.87,25.69,54.13
51,17.47,17.87,18.72,8.42
26,18.93,19.53,21.75,17.19
50,19.12,19.26,26.53,64.11
