vehicle_id,submission_time,arrival_time,departure_time,required_energy
24,0.17,6.87,11.68,40.02
38,0.26,1.15,9.37,63.55
20,0.29,7.23,12.32,32.06
18,0.32,0.41,6.21,50.62
19,0.36,3.11,4.83,15.3
29,0.62,1.09,2.2,10.06
40,0.69,1.75,4.94,22.18
1,0.69,4.94,13.02,62.68
13,0.88,1.3,9.01,59.03
2,0.97,4.0,8.29,30.96
21,1.58,2.48,6.98,44.94
3,1.67,2.26,6.2,31.85
23,1.69,2.64,7.05,28.59
9,1.85,2.27,3.7,11.62
39,2.03,7.03,8.74,12.65
35,2.27,3.27,7.79,29.94
34,2.4,2.99,8.38,46.33
16,2.7,6.21,12.34,61.14
4,2.75,3.74,4.6,6.29
17,3.29,3.77,12.08,63.37
15,3.29,3.83,8.16,42.12
30,3.3,4.02,8.29,42.18
6,3.35,6.5,11.44,48.58
31,3.38,3.65,8.0,32.44
10,3.59,3.61,7.52,36.05
11,3.76,4.73,6.49,12.7
25,4.01,4.6,11.45,64.06
12,4.06,4.91,11.69,50.9
28,4.11,4.46,9.25,41.08
37,4.18,4.89,9.58,45.2
36,4.58,7.15,10.21,27.81
8,5.6,6.49,13.73,59.14
7,5.77,7.27,11.86,40.71
32,5.99,7.79,11.57,32.7
26,6.12,6.24,14.02,63.43
33,6.13,6.26,9.48,30.08
5,6.18,6.34,9.09,16.5
14,6.22,6.48,8.92,19.84
22,6.23,6.68,8.19,11.33
27,7.32,7.75,14.04,62.78
