vehicle_id,submission_time,arrival_time,departure_time,required_energy
157,0.11,3.33,5.3,18.01
154,0.16,1.01,5.71,43.03
167,0.29,7.1,10.88,34.58
181,0.36,0.88,3.49,26.06
24,0.41,31.4,37.07,56.66
19,0.44,0.73,6.45,52.5
79,0.56,0.59,2.6,18.4
137,0.56,2.09,5.47,31.01
65,0.64,0.96,4.11,28.87
90,0.74,5.3,9.47,38.23
146,0.76,1.56,7.06,50.43
56,0.77,0.8,3.36,25.65
173,0.86,33.23,39.13,54.09
85,0.97,3.04,8.31,52.69
184,0.99,33.36,35.24,17.19
175,1.03,6.18,12.02,53.53
108,1.13,1.31,6.02,47.1
120,1.13,1.16,5.28,41.22
14,1.25,2.17,6.74,45.69
158,1.35,22.53,24.48,19.49
75,1.51,7.19,12.82,51.55
52,1.53,1.73,4.66,26.87
102,1.56,1.71,5.19,34.82
25,1.63,19.92,25.1,51.74
187,1.69,19.94,26.99,64.63
189,1.77,18.85,25.8,63.62
77,1.92,2.19,8.33,56.32
133,1.95,5.48,8.44,29.56
195,2.14,11.83,17.76,59.31
12,2.39,9.09,14.61,55.11
38,2.45,16.5,17.34,8.43
89,2.61,18.03,22.94,45.08
2,2.81,3.08,7.46,40.17
152,2.87,3.26,7.24,36.46
70,3.03,3.71,8.35,42.49
40,3.06,3.85,6.49,26.36
194,3.11,3.44,5.91,22.68
41,3.18,3.5,6.45,27.05
64,3.22,3.26,4.82,15.64
131,3.26,3.48,7.37,35.73
171,3.27,3.66,8.69,46.09
63,3.3,12.8,18.21,49.64
21,3.38,3.95,9.48,55.34
16,3.5,11.14,12.2,9.69
5,3.54,14.24,17.08,26.02
170,3.68,7.76,8.6,8.41
136,3.69,6.86,12.55,56.92
3,3.81,5.21,10.01,47.98
88,4.02,18.93,23.25,39.6
191,4.24,9.98,11.75,16.21
186,4.27,8.23,13.61,53.74
92,4.7,5.6,7.81,22.07
185,4.94,6.64,10.66,40.17
150,5.1,5.99,6.83,7.66
31,5.31,22.09,25.27,31.8
54,5.34,5.39,6.46,9.8
74,5.53,9.98,15.73,57.51
163,5.6,23.98,30.3,63.14
87,5.66,5.77,12.51,61.72
44,5.87,6.1,11.42,48.7
20,6.12,30.87,34.9,36.98
115,6.31,6.87,13.29,64.19
130,6.35,6.81,8.43,16.15
155,6.39,34.82,38.13,33.06
42,6.44,31.25,32.87,16.19
6,6.47,8.88,15.14,62.63
127,6.49,7.2,9.23,20.35
166,6.71,7.53,13.14,56.03
142,6.81,7.71,12.62,45.02
4,6.86,32.36,34.76,24.03
193,6.87,7.5,8.31,8.11
180,6.94,32.61,34.33,17.19
49,7.14,10.71,15.6,44.82
147,7.21,14.91,17.11,22.05
188,7.27,7.63,11.2,35.76
9,7.67,8.05,9.82,16.29
117,7.69,8.01,12.75,43.46
145,7.72,19.3,23.32,36.8
121,7.79,32.05,34.69,24.23
103,7.92,10.18,12.6,22.2
112,8.71,9.71,11.51,18.01
32,8.84,30.07,31.22,11.49
60,8.94,9.92,12.39,24.71
68,8.96,9.47,13.97,41.27
162,9.05,10.41,12.84,24.32
23,9.26,9.72,10.95,11.21
47,9.4,22.54,23.63,9.97
113,9.42,15.92,21.08,51.57
125,9.56,10.63,13.42,25.6
82,9.59,10.14,16.38,62.43
53,10.06,10.48,17.5,64.31
198,10.15,21.51,22.74,11.27
124,10.17,25.93,29.39,31.66
55,10.36,12.02,16.85,44.27
199,10.66,17.43,20.74,33.03
11,11.04,23.03,25.25,22.2
174,11.14,11.34,15.97,42.36
10,11.18,23.88,25.1,12.21
109,11.47,26.51,29.34,28.31
59,11.77,37.58,43.21,56.28
34,12.03,27.93,34.35,64.23
98,12.37,12.44,17.4,45.48
13,12.66,19.08,23.58,41.28
126,12.93,13.38,18.13,43.56
116,13.03,19.51,24.95,49.89
111,13.05,13.39,20.07,61.16
138,13.71,13.85,19.96,61.09
27,13.86,15.84,19.88,40.42
43,13.87,37.43,44.19,61.96
30,14.72,15.45,16.7,11.44
76,14.75,14.84,20.19,53.48
156,14.92,15.5,21.45,59.55
182,15.16,15.4,18.63,29.58
95,15.42,24.23,29.43,47.7
67,15.47,18.17,24.72,65.46
114,15.52,16.51,22.69,61.85
197,15.82,16.58,18.88,21.07
83,15.96,34.67,38.15,31.88
8,16.02,22.72,29.15,64.31
50,16.16,16.35,20.86,41.34
101,16.64,18.87,21.47,23.8
140,16.8,17.0,21.37,43.72
128,16.97,17.1,19.78,26.74
22,17.3,21.04,22.14,10.12
168,17.36,18.73,23.45,47.14
190,17.55,19.85,24.78,49.26
71,17.64,17.85,21.92,40.68
7,17.64,18.15,19.5,13.54
143,17.89,18.39,19.53,10.47
61,18.21,36.05,37.4,13.56
110,18.25,18.69,23.11,40.47
73,18.42,31.85,33.48,14.89
172,18.43,19.15,25.03,58.79
100,18.51,18.88,19.47,5.85
107,18.82,25.95,27.39,14.43
159,18.94,20.95,27.58,60.73
196,19.11,25.3,30.75,49.93
192,19.12,20.07,20.68,6.18
119,19.26,19.71,25.5,53.11
39,19.9,20.78,21.96,10.86
129,20.22,21.06,21.7,6.41
29,20.66,36.71,42.75,55.39
33,20.73,20.96,22.2,11.38
148,20.98,21.69,25.08,33.88
15,20.99,29.02,32.87,35.29
80,21.04,30.41,34.06,33.46
177,21.24,22.12,23.6,13.53
58,21.5,21.84,28.55,61.5
183,21.96,22.19,25.93,37.44
200,22.24,22.26,26.81,41.76
179,22.37,23.31,24.44,10.34
160,22.37,22.74,26.0,29.89
81,22.84,23.34,26.59,32.45
132,23.05,23.05,25.35,21.12
66,23.1,23.77,27.15,33.72
139,24.1,24.93,28.48,32.53
57,24.12,24.27,29.6,53.29
45,24.5,25.82,30.15,43.32
123,24.8,25.04,28.95,35.77
96,25.21,37.69,44.7,64.29
164,25.55,25.59,29.06,31.8
141,26.19,26.84,32.91,60.65
122,26.91,27.0,27.74,7.45
62,27.09,27.44,33.41,59.66
105,27.43,27.6,30.22,26.24
118,27.76,33.87,35.35,14.79
37,27.87,28.29,29.36,10.76
134,28.22,28.51,35.13,60.64
94,28.59,33.87,36.48,23.89
51,28.86,29.24,34.84,51.35
149,28.86,29.64,30.42,7.14
35,29.1,29.25,31.47,22.16
178,29.11,29.65,34.01,43.55
97,29.56,30.4,31.17,7.62
26,30.21,30.78,31.85,10.71
17,30.29,30.45,36.02,55.7
46,30.33,31.05,32.21,10.71
135,30.36,31.16,32.47,13.09
144,30.5,31.38,32.71,12.15
69,31.88,39.1,42.92,34.96
169,33.14,33.74,39.64,54.11
165,33.19,33.76,36.28,25.19
93,33.2,33.8,36.89,28.36
151,33.37,34.16,34.93,7.7
86,33.48,33.57,38.98,49.62
104,33.73,34.01,39.09,46.6
72,34.3,34.75,39.46,43.19
153,34.65,34.68,36.03,13.45
1,34.98,35.92,39.72,38.08
48,35.75,35.79,40.15,39.95
176,35.95,36.54,41.79,52.41
106,36.06,36.09,42.75,60.98
78,36.18,36.71,40.78,40.68
28,36.67,37.09,42.41,53.22
84,38.17,39.13,42.85,37.18
91,38.28,39.53,44.31,43.73
161,38.38,38.58,43.95,49.29
36,38.83,39.22,43.29,37.32
99,39.58,39.99,45.74,57.47
18,39.69,39.8,42.65,28.43
