vehicle_id,submission_time,arrival_time,departure_time,required_energy
18,0.01,0.04,5.99,54.79
28,0.08,0.11,4.34,31.77
25,0.27,0.51,5.09,29.74
26,0.56,2.85,5.86,26.59
38,0.73,3.52,10.13,52.96
40,0.74,1.41,6.51,32.16
20,0.92,8.43,14.06,53.08
2,1.03,6.58,9.93,20.94
13,1.08,2.64,9.29,47.47
22,1.17,1.18,7.1,57.58
3,1.19,1.53,9.73,64.45
32,1.21,1.74,6.06,39.12
12,1.28,1.63,7.3,47.2
43,1.42,5.3,8.8,20.6
1,1.47,1.92,5.77,33.09
48,1.5,4.51,10.95,42.08
35,1.59,1.63,4.48,22.59
14,1.63,2.1,6.93,42.17
9,1.73,6.02,9.59,20.85
11,1.89,2.15,6.42,39.97
33,1.94,2.91,5.3,18.3
31,2.14,4.42,9.69,39.59
41,2.2,5.56,12.47,57.34
39,2.23,4.08,8.34,34.16
4,2.65,3.44,9.07,45.28
27,2.82,5.03,12.87,65.67
37,2.92,2.95,7.92,38.37
36,3.15,7.18,10.94,27.32
17,3.17,3.33,7.18,28.85
46,3.19,3.98,5.66,10.68
7,3.57,4.02,11.01,65.62
47,4.07,4.11,10.85,56.29
50,4.17,8.4,14.53,57.71
45,4.19,4.22,5.98,10.91
8,4.47,4.87,10.65,40.81
24,4.57,4.84,7.72,26.75
19,5.1,5.98,11.77,39.33
42,5.17,5.48,8.73,30.21
29,5.36,7.66,13.55,39.09
15,5.76,6.2,8.14,13.24
21,5.83,5.97,10.92,38.78
10,6.07,6.45,10.61,34.03
44,6.15,9.95,18.54,64.84
5,6.46,7.04,8.6,10.24
23,7.67,8.87,16.58,65.39
16,7.73,8.23,15.04,51.02
34,8.71,9.13,11.12,16.13
30,8.93,9.59,14.53,31.88
49,9.4,9.69,11.8,17.96
6,9.66,9.98,18.46,65.88
