vehicle_id,submission_time,arrival_time,departure_time,required_energy
8,0.0,0.52,5.31,39.62
4,0.01,0.53,1.65,10.68
10,0.01,0.04,3.71,22.62
17,0.17,0.2,7.2,62.08
12,0.33,1.11,3.16,13.17
33,0.57,1.53,2.84,9.9
1,0.79,3.19,6.83,29.71
46,0.82,4.01,9.34,36.87
43,0.92,1.78,6.53,36.57
48,1.31,2.24,5.86,27.21
21,1.48,2.25,3.59,8.85
29,2.14,3.9,5.99,15.75
35,2.39,3.31,6.09,16.36
26,2.45,3.24,4.06,7.45
31,2.59,2.7,7.13,39.51
37,2.63,5.46,8.34,22.91
28,2.77,3.76,9.87,49.24
9,3.05,3.97,7.38,23.56
38,3.33,8.28,14.04,44.2
15,3.53,4.41,9.35,45.62
6,3.6,3.84,7.82,27.21
3,3.89,7.91,9.17,11.25
27,3.95,4.33,11.45,51.42
5,4.2,4.43,8.63,34.02
40,4.88,6.27,7.28,5.65
30,4.94,5.9,12.13,62.24
7,5.08,6.02,11.11,43.76
18,5.11,5.69,7.78,16.2
34,5.36,6.86,10.94,28.3
32,5.58,5.78,8.36,25.84
44,5.66,5.77,12.6,52.66
11,5.81,6.14,10.38,39.67
13,5.84,6.81,11.23,31.54
41,5.9,6.51,11.66,35.15
24,6.04,6.5,13.0,63.01
25,6.11,6.96,8.68,14.95
45,6.33,6.89,13.04,53.32
39,6.4,6.52,13.78,63.99
2,6.74,7.22,15.71,62.92
19,6.97,7.76,12.96,35.31
49,7.07,7.98,10.6,15.2
16,7.21,8.26,14.68,57.19
22,7.68,8.05,12.98,38.04
14,7.71,8.46,13.26,37.9
23,7.89,8.4,15.69,52.98
36,7.99,9.5,16.6,64.0
50,8.02,8.23,12.64,35.09
20,8.09,8.62,11.09,17.11
42,8.27,8.34,11.54,22.52
47,8.42,8.9,9.61,5.79
