vehicle_id,submission_time,arrival_time,departure_time,required_energy
183,0.07,0.1,4.36,42.6
92,0.08,0.16,2.47,21.19
158,0.16,29.95,32.63,24.53
128,0.18,12.21,13.55,13.44
189,0.21,0.98,6.55,55.71
105,0.26,2.93,6.07,28.83
187,0.28,1.1,5.89,47.92
71,0.28,31.02,33.06,20.39
49,0.4,0.94,7.48,60.0
40,0.41,2.98,6.25,32.72
153,0.6,1.52,7.29,52.92
21,0.65,20.48,21.8,12.19
39,0.71,24.68,25.9,11.21
86,0.8,3.9,8.42,41.4
29,0.9,4.65,10.48,58.28
112,1.03,6.33,10.83,44.94
186,1.06,1.66,4.08,24.27
180,1.15,13.41,14.04,5.78
41,1.22,3.14,6.4,32.52
27,1.23,19.71,23.67,39.6
152,1.27,5.24,11.24,55.0
154,1.34,1.94,8.61,61.16
80,1.37,11.6,14.65,30.56
46,1.4,24.55,25.98,14.23
160,1.48,1.78,6.39,46.13
18,1.52,9.58,13.22,36.45
99,1.63,2.57,9.66,65.06
32,1.68,39.82,43.89,37.34
131,1.8,2.44,8.42,59.8
9,1.83,2.19,7.71,50.65
113,2.03,2.44,3.33,8.1
31,2.18,15.26,15.89,6.31
179,2.25,3.0,4.54,15.36
136,2.38,11.82,15.38,35.57
171,2.88,6.31,10.83,41.42
34,2.9,3.51,5.16,15.21
20,3.0,8.52,13.01,44.9
111,3.15,3.26,8.8,55.47
14,3.31,27.82,33.68,53.71
135,3.33,8.69,13.8,51.11
25,3.44,4.34,6.9,23.51
22,3.45,3.89,9.07,51.82
87,3.45,4.08,10.97,63.13
116,3.57,4.43,11.43,64.11
94,3.57,31.16,32.44,12.79
123,3.8,4.52,5.57,9.64
196,3.86,4.52,9.82,53.07
166,3.92,4.53,6.11,15.78
8,4.22,27.98,31.34,33.64
85,4.23,15.62,21.93,57.77
137,4.57,4.65,11.08,64.35
133,4.61,9.68,12.23,23.37
54,4.64,5.02,6.7,15.35
37,4.71,20.87,26.11,48.03
177,4.72,20.36,26.54,56.71
19,4.76,5.45,10.22,43.71
159,4.78,4.88,7.31,24.37
104,5.03,26.16,28.81,24.27
148,5.34,6.17,9.01,26.02
134,5.42,7.8,11.9,40.97
56,5.49,29.84,35.53,52.11
76,5.58,19.2,21.19,19.9
47,5.8,27.89,32.58,46.87
127,5.94,6.2,9.1,29.01
42,6.05,32.56,37.2,46.39
165,6.24,7.22,13.46,57.27
5,6.49,7.16,11.89,47.32
38,6.51,6.55,9.14,25.91
78,6.82,19.8,24.16,43.52
193,6.82,13.54,16.06,23.09
110,6.98,21.85,25.65,34.8
30,7.03,15.17,19.35,41.75
48,7.05,7.1,8.15,10.53
145,7.28,8.17,12.91,43.46
162,7.3,7.71,11.85,37.99
44,7.43,27.48,32.44,45.49
130,7.44,8.3,15.32,64.31
50,7.48,7.96,9.04,10.82
167,7.55,26.38,31.78,54.0
69,7.73,9.8,12.75,29.5
176,7.96,8.54,10.87,21.4
200,8.32,32.61,36.03,34.19
65,8.42,8.76,13.26,45.05
140,8.46,9.17,10.08,8.34
77,8.56,9.32,13.67,39.84
121,8.75,19.08,21.97,28.84
118,9.11,24.7,25.64,9.37
12,9.24,24.43,26.34,19.15
70,9.3,11.17,16.57,54.01
24,9.49,21.0,26.09,46.69
74,9.91,32.78,34.06,11.75
199,10.01,17.22,23.18,59.62
109,10.29,10.77,13.48,27.18
119,10.42,15.85,19.89,37.08
141,10.43,14.37,16.71,21.42
106,10.47,10.71,14.68,36.41
33,10.72,11.51,12.27,7.54
149,10.78,14.78,17.38,25.93
17,10.91,11.58,16.58,45.87
120,10.95,11.93,14.45,23.04
83,11.06,15.65,17.46,16.58
191,11.4,12.83,15.04,22.1
100,11.76,12.44,16.07,36.32
53,11.92,12.71,19.57,62.87
60,12.09,25.77,26.48,7.09
161,12.41,38.24,43.25,45.96
73,12.48,12.69,18.02,48.9
169,12.73,20.07,26.88,62.49
115,12.77,13.09,15.46,21.68
93,13.09,24.56,27.85,32.92
10,13.16,13.91,14.71,7.39
170,13.49,14.22,15.95,17.32
129,13.71,13.8,15.47,15.38
164,13.91,14.03,18.37,39.78
84,14.3,15.01,21.46,59.06
198,14.31,18.4,23.95,55.46
36,14.4,14.54,16.88,21.47
146,14.53,31.0,32.0,9.15
185,14.54,32.01,36.8,43.93
81,14.65,15.52,17.69,19.92
125,14.74,15.51,20.12,42.2
4,15.23,15.91,19.94,40.3
172,15.36,16.24,18.01,16.17
63,15.38,29.45,30.72,12.75
64,15.45,20.25,21.0,7.53
13,15.52,22.39,24.55,21.67
57,15.64,16.61,21.41,44.05
195,15.88,16.11,23.08,63.87
61,16.11,16.96,20.72,37.59
181,16.43,17.01,18.38,12.54
62,16.49,16.88,19.97,28.33
107,16.53,16.96,21.1,41.39
139,17.75,18.17,23.97,57.99
51,18.68,18.94,24.12,47.54
197,19.0,19.88,23.78,35.73
97,19.05,19.34,22.52,29.12
45,19.15,19.38,23.66,39.26
68,19.57,27.54,29.46,17.55
151,19.58,19.85,25.31,54.61
163,19.84,33.69,35.61,19.17
142,20.12,20.4,25.09,46.92
52,21.22,21.89,26.94,50.51
143,21.28,31.62,36.8,47.42
67,21.57,24.54,28.02,31.93
144,21.94,24.34,26.22,18.86
184,22.12,22.38,25.91,32.34
108,22.2,28.84,30.36,15.26
156,22.25,31.38,35.77,40.2
11,22.6,39.34,43.68,43.39
138,22.76,38.43,40.49,20.58
98,22.76,29.84,32.34,25.02
168,22.99,23.71,25.45,15.92
122,23.69,24.51,26.52,20.08
132,23.88,24.72,26.8,19.04
192,24.22,25.19,29.73,41.56
66,24.29,30.75,35.54,47.84
6,24.32,31.55,36.9,53.53
124,24.47,29.31,35.78,59.36
2,24.68,24.74,31.89,65.53
23,24.71,25.46,31.33,53.83
190,25.08,25.25,28.5,32.46
79,25.08,27.63,29.19,15.65
3,25.59,25.93,29.94,40.01
147,26.09,26.35,30.82,44.77
174,26.15,33.79,36.64,28.5
188,26.53,26.66,27.43,7.66
178,26.7,27.15,29.12,19.73
1,26.93,36.88,38.7,18.13
117,27.09,27.55,33.98,64.33
59,27.4,27.72,33.02,48.61
96,28.09,28.29,30.31,20.17
43,28.43,28.55,33.25,47.03
182,28.78,29.45,34.29,48.31
72,28.83,29.54,30.68,10.44
194,29.25,30.19,36.47,62.77
35,29.43,34.54,39.7,51.57
28,29.47,39.26,42.97,33.98
88,29.94,30.07,33.6,32.35
150,30.27,30.95,36.64,56.89
103,31.05,31.6,34.66,28.06
89,31.28,32.1,37.87,57.68
91,31.47,32.33,39.48,65.54
114,31.63,32.15,38.63,59.32
101,31.85,32.66,34.67,20.05
15,32.07,35.79,36.83,10.41
102,33.37,34.27,38.8,41.53
7,33.61,39.93,43.42,31.99
95,33.97,35.29,37.97,24.59
58,34.0,34.22,35.48,12.67
82,34.73,37.97,42.8,48.29
