vehicle_id,submission_time,arrival_time,departure_time,required_energy
31,0.01,1.22,6.85,51.6
28,0.04,0.29,5.26,39.79
26,0.06,0.21,4.98,30.15
11,0.12,1.42,3.19,9.86
42,0.21,2.43,6.27,27.33
3,0.31,0.41,6.98,50.87
36,0.45,0.63,6.47,52.26
19,0.46,1.3,7.48,60.39
16,0.48,0.58,8.28,59.05
27,0.66,1.36,2.23,7.52
46,0.68,2.38,3.69,11.15
24,0.69,0.81,6.91,57.8
17,0.79,4.37,10.46,50.21
37,0.8,1.29,2.81,11.15
35,0.84,1.03,3.36,22.8
22,1.02,1.65,5.94,28.45
15,1.19,1.46,8.45,49.26
2,1.24,2.2,8.7,64.39
9,1.38,1.74,9.84,62.57
40,1.47,1.74,7.04,48.18
34,1.73,2.35,8.24,42.17
8,1.86,1.99,8.38,54.17
45,1.87,2.68,10.88,62.5
25,2.09,9.17,10.57,8.72
20,2.18,7.16,10.03,26.26
21,2.19,5.64,8.81,27.47
5,2.2,5.48,7.39,11.82
29,2.58,3.2,6.12,20.98
13,2.58,3.64,8.43,31.93
44,2.68,6.78,13.3,54.67
38,3.11,7.2,13.58,45.1
30,3.36,6.38,13.23,56.83
49,3.39,4.03,8.59,38.1
7,3.47,4.11,8.98,32.06
4,3.49,8.96,14.34,38.77
47,3.99,4.6,10.92,42.13
6,4.17,5.75,11.75,50.45
12,4.2,4.62,5.63,7.33
14,4.78,5.21,12.75,61.24
43,5.76,5.99,11.42,53.62
10,6.03,8.79,10.32,10.01
18,6.12,6.48,11.65,38.35
39,6.9,7.07,11.34,32.53
32,7.17,7.75,13.6,44.68
41,7.64,7.86,10.93,29.02
48,8.24,8.79,11.21,14.64
33,8.5,9.26,11.91,23.25
50,8.63,9.48,12.59,23.27
23,9.15,9.75,13.49,23.46
1,9.4,9.52,13.16,34.58
