vehicle_id,submission_time,arrival_time,departure_time,required_energy
70,0.03,0.15,6.98,62.63
75,0.06,16.73,17.98,11.53
48,0.08,0.15,4.65,45.06
64,0.1,0.9,5.47,45.75
147,0.14,31.86,34.26,22.01
63,0.16,0.69,6.77,60.76
101,0.18,1.12,2.29,11.74
10,0.19,0.9,3.32,22.12
190,0.2,1.82,3.0,10.84
127,0.26,0.57,5.34,47.7
198,0.28,8.51,10.64,19.55
80,0.34,0.78,7.26,59.41
44,0.35,3.08,6.91,35.17
66,0.41,0.45,3.25,28.02
108,0.56,2.21,8.36,61.48
119,0.77,1.45,7.77,57.93
23,0.81,9.96,14.77,44.1
13,0.94,32.54,37.27,47.27
94,1.01,1.21,5.49,39.28
50,1.11,2.06,8.61,60.03
20,1.31,3.56,10.34,62.12
146,1.37,1.55,8.36,62.42
113,1.41,23.36,26.35,27.41
72,1.49,25.01,28.06,27.91
92,1.59,13.21,17.23,36.81
83,1.63,16.48,17.99,15.14
15,1.64,2.08,5.06,29.75
152,1.75,3.42,9.96,59.87
181,1.82,2.0,5.89,35.67
183,1.86,7.69,8.57,8.79
165,2.02,25.92,27.95,20.29
74,2.05,30.22,31.28,9.72
102,2.2,3.62,6.46,26.01
157,2.53,9.84,11.72,17.2
95,2.62,3.03,4.82,16.32
196,2.9,5.55,7.01,14.62
93,3.12,20.57,23.49,29.15
87,3.2,24.62,25.72,10.95
154,3.21,29.73,32.3,23.52
158,3.26,3.67,4.82,11.58
189,3.45,8.39,12.96,45.66
29,3.48,3.79,4.6,7.47
120,3.58,6.56,8.72,21.56
86,3.67,4.1,6.51,22.05
77,3.84,19.37,20.57,10.99
39,3.84,8.1,14.04,59.4
136,4.07,13.86,16.9,27.91
55,4.24,4.81,5.47,6.01
197,4.28,4.7,9.98,52.85
47,4.77,21.19,23.07,18.87
84,4.83,5.75,9.18,31.49
151,4.93,4.97,7.46,24.92
19,5.0,32.77,37.79,46.07
107,5.1,5.32,11.5,61.76
2,5.27,20.31,21.19,8.08
42,5.32,30.57,35.79,47.83
91,5.36,6.15,8.24,19.13
38,5.36,36.62,37.82,10.95
68,5.57,5.81,10.93,51.22
16,5.76,20.58,26.99,58.82
166,5.83,6.71,7.73,10.2
98,6.09,12.66,13.63,9.75
140,6.11,14.92,15.71,7.94
144,6.22,26.35,29.82,34.7
164,6.25,6.75,10.57,34.96
46,6.31,38.95,40.17,12.22
162,6.34,32.5,35.54,27.81
12,6.39,28.82,31.81,29.98
184,6.6,7.16,13.45,57.71
124,6.64,11.71,17.27,50.99
109,6.67,6.74,9.41,24.49
179,6.71,27.43,33.91,64.8
88,6.75,7.57,12.63,46.4
6,6.76,6.93,9.1,21.7
31,7.29,37.68,43.17,54.89
200,7.41,25.09,26.79,16.98
85,7.61,24.22,26.24,18.44
141,7.61,21.35,27.25,59.04
153,7.66,8.36,12.66,42.96
37,7.92,29.26,32.33,28.13
97,7.99,28.07,30.44,23.72
192,8.05,15.78,21.7,59.15
139,8.13,8.99,14.39,49.52
82,8.14,21.99,23.7,17.13
56,8.14,8.84,14.44,55.98
52,8.26,8.69,11.63,29.37
148,8.58,14.76,17.02,22.66
156,8.63,9.48,13.32,38.46
25,8.85,9.25,15.14,58.95
112,9.02,36.08,41.66,51.19
99,9.07,34.8,38.68,35.61
194,9.25,13.94,17.32,31.04
178,9.35,27.12,27.74,5.73
182,9.55,9.61,13.06,34.5
128,9.88,10.62,15.25,46.37
188,9.91,21.14,27.63,64.91
9,10.16,10.23,13.96,37.31
161,10.2,10.45,16.94,64.87
59,10.32,15.92,18.27,21.49
116,10.49,19.99,22.52,23.2
81,10.65,32.17,37.09,49.2
71,10.86,11.8,13.33,14.03
79,10.96,11.17,18.03,62.93
7,11.02,36.05,42.07,55.14
180,11.13,11.7,13.77,20.63
67,11.26,36.36,38.61,20.57
62,11.5,23.95,24.92,9.7
122,11.73,20.54,26.44,58.94
142,11.85,12.76,18.62,58.62
78,12.25,12.98,17.69,47.16
32,12.35,12.98,16.16,29.17
3,12.59,16.84,19.74,29.03
145,12.64,12.96,18.09,51.34
