vehicle_id,submission_time,arrival_time,departure_time,required_energy
8,0.0,0.76,7.27,56.8
26,0.01,0.02,5.03,37.53
37,0.17,0.52,8.42,62.28
30,0.19,3.9,4.99,8.13
10,0.19,0.39,3.7,25.41
31,0.21,1.45,6.82,51.15
40,0.45,0.51,7.69,57.09
9,0.47,2.19,8.7,60.26
35,0.65,1.53,3.06,12.06
13,0.66,5.86,11.53,45.79
4,0.77,1.14,8.81,58.67
46,0.92,1.1,7.01,52.31
29,1.28,5.5,10.41,33.26
48,1.29,5.63,9.52,34.69
32,1.31,6.28,9.32,21.27
47,1.44,1.56,6.8,50.27
39,1.49,2.41,6.84,29.72
14,1.5,2.13,9.43,52.29
17,1.75,8.65,17.48,65.92
21,1.85,2.2,2.9,6.0
20,1.9,2.37,4.39,15.2
34,1.93,3.85,9.87,51.07
6,2.23,2.77,4.97,15.52
15,2.27,3.04,7.92,44.85
18,2.35,3.48,8.8,43.34
24,2.48,3.4,12.29,65.58
23,2.49,3.36,8.28,46.1
41,2.76,3.19,8.63,53.84
11,2.93,4.6,6.77,14.66
50,3.03,3.33,8.53,45.01
38,3.32,10.0,16.87,48.53
16,3.6,9.14,10.41,7.25
22,3.89,5.14,10.45,47.05
49,4.21,5.06,10.64,50.1
43,4.36,4.97,9.48,41.23
5,4.55,9.76,13.71,29.6
25,4.66,6.87,14.03,54.35
45,5.29,9.04,12.57,34.18
33,5.65,6.22,7.46,9.91
7,5.72,8.41,13.04,34.01
42,5.79,6.61,11.94,44.96
44,5.83,7.56,10.31,19.85
19,5.87,6.07,9.55,22.52
1,6.03,6.11,11.89,46.3
3,6.21,9.18,12.58,24.53
2,6.71,6.86,9.67,17.86
12,7.48,7.96,12.28,42.0
28,7.75,8.61,15.1,58.57
27,9.21,9.62,17.36,54.6
36,9.41,9.93,16.01,60.73
