vehicle_id,submission_time,arrival_time,departure_time,required_energy
45,0.1,0.12,6.41,59.73
49,0.11,0.33,7.53,49.74
2,0.13,0.65,8.44,61.67
10,0.17,1.04,6.85,55.85
33,0.17,3.35,9.16,53.71
11,0.19,1.87,7.86,40.06
4,0.27,0.6,4.42,23.75
32,0.28,0.34,6.28,41.9
37,0.31,2.43,7.83,38.11
5,0.33,0.4,3.47,29.46
35,0.57,2.37,7.72,49.22
26,0.7,4.24,5.97,10.33
46,0.84,1.13,6.9,52.2
12,0.87,9.45,16.74,64.55
17,0.93,1.51,3.33,14.66
48,0.96,2.13,7.75,47.68
8,0.98,1.28,3.56,18.97
15,0.98,5.9,13.39,54.5
28,1.61,2.58,9.13,56.42
34,1.69,5.56,11.14,46.53
18,1.71,2.44,7.88,40.99
1,1.74,5.95,12.14,59.85
7,2.16,8.19,11.15,24.87
38,2.31,9.72,15.94,59.06
27,2.34,3.87,5.88,12.43
23,2.96,3.65,7.29,23.61
19,3.04,3.37,7.41,30.4
21,3.21,3.53,10.5,56.83
44,3.49,5.06,6.58,9.89
13,3.53,8.32,10.32,14.74
3,3.64,4.24,6.81,16.71
50,3.72,4.09,9.92,38.61
29,4.17,7.87,10.68,16.92
24,4.36,5.05,6.93,18.36
20,4.69,5.35,11.95,55.2
16,4.78,5.12,10.14,46.02
22,4.99,6.82,10.22,29.93
40,5.13,8.55,12.04,21.05
39,5.33,6.09,11.77,56.45
9,6.68,6.85,9.95,19.04
36,6.75,7.68,12.01,26.93
41,7.28,8.24,12.44,36.85
6,7.8,7.98,10.49,21.98
14,7.83,7.95,10.7,25.28
30,8.08,8.4,11.75,21.66
43,8.23,8.74,16.41,57.96
42,8.91,9.83,13.42,25.6
25,9.01,9.2,12.19,26.72
47,9.43,9.68,12.16,16.5
31,9.45,9.55,17.4,61.86
