vehicle_id,submission_time,arrival_time,departure_time,required_energy
192,0.04,0.1,0.69,5.87
48,0.07,0.2,3.6,34.03
191,0.11,0.67,6.77,61.0
98,0.11,2.2,5.22,27.71
145,0.17,0.18,5.53,53.48
134,0.27,4.07,9.48,54.13
137,0.31,38.52,43.07,45.41
125,0.42,5.46,7.29,16.74
58,0.43,30.72,33.93,32.05
174,0.47,0.6,3.64,30.4
200,0.49,14.28,18.45,41.72
126,0.5,9.98,16.22,57.19
16,0.65,0.87,1.66,7.86
63,0.8,18.15,20.13,18.14
170,1.19,1.98,5.42,31.51
1,1.2,34.27,38.19,35.92
69,1.25,8.99,13.2,42.1
3,1.36,17.29,22.63,53.45
135,1.41,34.0,39.04,46.25
185,1.51,3.21,7.16,36.23
97,1.57,10.25,14.38,37.89
166,1.57,2.51,4.81,22.98
164,1.67,39.38,44.16,43.78
184,1.71,2.38,3.32,9.38
32,1.98,12.22,14.55,23.31
101,2.02,3.74,6.59,28.57
43,2.19,21.06,27.4,58.12
73,2.23,3.18,8.37,47.58
142,2.37,3.94,7.33,33.94
54,2.55,5.68,6.38,6.97
183,2.93,6.66,7.47,7.46
71,2.94,30.12,32.8,24.53
104,3.15,5.21,8.51,32.99
88,3.22,6.18,12.39,56.93
105,3.33,3.81,5.74,17.68
94,3.44,10.89,13.79,26.6
143,3.6,10.21,12.68,22.67
132,3.93,8.16,9.52,13.53
67,4.05,4.69,6.17,13.61
128,4.08,9.87,10.88,10.1
172,4.11,11.47,14.16,26.89
86,4.11,16.71,22.97,62.55
81,4.16,4.43,5.81,13.85
115,4.4,12.01,13.24,12.24
53,4.92,5.84,9.21,30.91
8,5.18,14.09,16.67,23.59
103,5.2,7.03,9.85,25.9
130,5.21,10.35,12.22,17.2
68,5.23,25.04,27.52,24.77
117,5.32,30.4,33.48,28.21
20,5.35,35.77,39.51,37.34
61,5.58,21.81,27.69,58.81
159,5.67,6.07,9.71,33.35
75,6.05,6.76,10.49,37.27
175,6.06,16.84,18.85,20.08
139,6.29,11.43,16.28,48.52
160,6.36,33.43,35.98,25.58
77,6.43,15.03,19.98,49.49
162,6.64,22.31,26.59,42.8
34,6.69,7.5,11.4,38.95
109,6.72,35.77,38.54,27.63
95,6.73,10.97,12.12,11.49
78,6.8,10.7,17.01,57.86
119,6.86,25.22,25.97,6.86
37,6.92,35.93,40.33,40.34
154,7.25,10.32,13.33,27.55
196,7.3,7.32,11.11,34.83
24,7.43,11.72,18.21,59.55
76,7.44,7.58,8.47,8.95
133,7.97,9.71,12.88,31.71
163,8.11,13.51,17.06,35.5
2,8.27,19.33,20.03,6.47
197,8.32,16.32,21.73,54.13
85,8.46,37.03,39.82,25.57
122,8.52,17.4,23.13,57.29
40,8.78,38.42,42.5,37.4
102,9.25,10.19,14.51,43.18
187,10.21,25.71,30.25,45.4
182,10.24,12.45,17.18,47.31
199,10.51,10.67,13.98,30.33
161,10.68,11.63,16.53,49.07
195,10.81,11.09,14.99,35.77
100,11.06,21.2,27.5,63.08
153,11.21,12.03,16.27,42.41
136,11.29,12.27,16.9,42.44
74,11.49,12.13,17.27,51.35
27,11.63,28.66,34.48,58.3
107,11.63,36.49,40.28,34.8
188,11.87,12.77,19.06,57.61
11,11.93,16.19,17.11,8.45
35,11.94,20.79,22.07,12.75
106,12.03,12.45,14.91,24.64
93,12.17,26.46,29.24,27.8
141,12.25,12.92,13.71,7.29
155,12.58,38.57,40.51,19.45
72,13.03,15.52,18.77,32.48
12,13.09,30.22,35.56,48.93
171,13.52,14.46,16.98,23.1
18,13.53,13.67,16.26,23.73
15,13.66,21.43,25.43,36.7
178,13.68,14.53,15.85,13.15
14,13.84,14.6,17.14,25.38
39,13.89,14.07,19.77,57.03
114,14.73,15.4,19.29,38.92
5,14.75,21.98,25.77,37.88
176,14.76,15.56,17.6,20.35
42,15.19,16.45,18.04,15.94
156,15.28,15.53,20.25,43.29
26,15.32,15.8,18.08,20.88
57,15.32,25.38,28.72,33.45
