vehicle_id,submission_time,arrival_time,departure_time,required_energy
26,0.03,0.22,2.29,13.47
32,0.05,0.14,2.05,17.44
13,0.27,0.69,8.66,54.96
41,0.29,0.89,1.66,5.51
28,0.37,1.12,6.08,34.1
14,0.47,2.62,7.61,38.26
9,0.77,2.45,9.79,55.01
48,0.97,1.47,3.72,13.87
6,0.99,6.91,11.72,30.38
4,1.04,1.35,3.79,16.62
16,1.4,2.04,7.86,43.44
46,1.68,2.53,4.36,10.6
27,1.72,4.21,11.08,48.29
25,1.99,3.92,6.63,23.55
12,2.35,9.69,13.52,24.44
45,2.44,3.76,6.41,18.17
44,2.49,8.64,10.05,8.42
37,2.59,7.33,11.87,40.47
33,2.79,3.53,5.52,12.96
8,3.06,4.1,5.85,11.07
7,3.16,7.14,10.66,21.75
15,3.31,5.35,6.33,5.9
19,3.33,3.86,4.95,9.82
36,3.5,4.56,7.63,23.81
2,3.54,4.29,10.5,51.15
35,3.58,4.14,6.08,12.57
3,3.89,9.93,16.11,46.53
20,3.99,4.33,9.65,44.91
38,4.02,4.54,6.21,15.55
40,4.06,5.01,12.55,58.15
17,4.97,5.49,7.63,12.89
5,5.18,5.87,11.96,51.07
31,5.19,5.86,7.55,13.83
11,5.63,6.17,10.63,39.43
30,6.0,6.67,7.75,7.7
49,6.12,6.23,13.8,60.26
10,6.13,6.32,11.02,33.69
18,6.39,6.91,13.26,58.08
21,6.54,6.62,8.8,20.12
43,6.69,6.79,14.94,64.92
24,6.87,7.55,8.42,5.96
1,6.96,7.51,9.71,18.45
42,7.75,8.09,13.47,32.93
29,8.47,9.23,10.92,16.24
23,8.7,9.2,16.46,52.49
22,8.86,9.79,16.38,64.33
50,8.91,9.43,16.63,63.34
47,9.14,9.94,14.85,30.46
34,9.49,9.89,14.38,40.85
39,9.6,9.86,15.21,45.49
