vehicle_id,submission_time,arrival_time,departure_time,required_energy
27,0.21,0.48,6.0,41.71
73,0.21,1.03,5.31,29.15
75,0.24,14.62,16.02,11.83
64,0.59,8.95,14.18,39.16
50,0.71,10.21,14.18,32.0
20,0.87,2.16,4.96,17.08
72,0.91,4.05,9.74,50.02
82,0.93,1.3,4.02,16.79
21,1.08,3.55,9.82,41.47
93,1.16,1.78,8.67,64.59
53,1.25,1.96,6.14,35.65
22,1.32,12.81,20.69,60.26
45,1.43,11.02,15.76,32.66
34,1.66,1.96,7.14,43.8
15,1.74,1.85,8.81,54.27
61,2.15,2.46,5.64,28.94
5,2.2,2.97,11.37,65.69
58,2.21,2.23,5.43,24.84
62,2.27,13.11,14.88,14.15
25,2.3,5.34,6.51,7.6
86,2.51,12.06,18.13,51.5
100,2.75,4.28,9.45,36.19
92,2.77,3.11,6.35,25.98
76,2.77,6.06,9.14,24.32
66,2.85,11.55,16.15,35.76
38,3.04,3.91,8.61,32.59
17,3.11,3.21,9.69,50.51
68,3.25,3.65,5.51,11.52
56,3.59,7.97,14.61,58.82
10,3.65,3.69,5.31,13.56
85,3.68,4.56,8.61,27.37
71,3.72,4.24,8.12,29.38
29,3.73,8.17,15.87,56.78
88,3.84,17.85,25.95,65.37
60,4.12,8.13,13.75,40.26
28,4.14,4.75,11.84,53.52
18,4.3,4.97,7.88,19.56
11,4.72,7.31,14.76,56.16
43,4.83,14.13,15.61,11.03
52,4.91,5.64,8.48,20.18
26,4.95,16.82,20.25,29.27
96,4.99,5.55,11.36,41.49
54,5.35,10.58,14.01,31.65
91,5.45,5.76,10.82,42.08
49,5.46,13.4,15.82,14.55
67,5.64,12.17,16.32,25.77
13,5.68,11.45,13.24,16.88
35,5.71,14.24,18.75,40.07
59,5.85,6.64,12.39,39.31
63,5.93,7.65,12.63,47.23
39,5.95,7.08,12.0,39.29
42,6.1,11.52,12.81,9.38
36,6.28,7.18,14.51,58.13
74,6.29,11.25,13.8,19.05
40,6.51,10.9,15.98,45.28
97,6.72,6.75,10.84,34.12
44,7.39,9.71,15.38,43.46
8,7.41,14.11,16.4,13.69
84,7.57,7.66,12.06,37.66
69,7.62,8.82,14.25,38.26
94,7.62,8.06,9.66,11.01
6,7.72,14.75,21.56,62.37
3,7.85,8.56,14.31,44.49
78,7.87,17.05,18.75,9.68
9,7.98,18.43,23.31,36.11
98,8.01,8.61,13.95,32.69
31,8.83,9.32,15.37,57.4
37,8.89,10.95,13.67,24.61
83,8.9,15.25,17.6,19.53
95,9.21,16.82,19.69,25.85
32,9.82,10.24,16.42,58.37
46,10.04,10.92,15.09,32.27
47,10.24,10.4,16.31,51.08
70,10.77,17.05,22.63,45.52
14,10.79,12.65,15.52,23.94
33,11.32,18.95,25.07,57.65
2,11.5,11.66,13.92,17.58
24,11.52,12.18,16.79,31.23
90,11.62,12.1,13.17,10.37
79,11.67,17.95,23.9,39.9
77,12.09,12.84,18.85,39.73
81,12.23,12.67,17.0,41.75
55,12.28,13.24,15.48,21.39
4,12.32,13.08,18.99,54.05
30,12.51,12.74,18.33,51.92
65,13.03,13.86,14.78,5.9
89,13.18,13.59,17.04,31.45
57,14.45,18.05,19.42,13.64
51,15.1,15.95,17.12,11.19
48,15.49,15.81,18.69,22.38
1,15.56,16.22,17.13,6.41
16,15.85,16.75,21.38,38.46
87,15.88,16.65,19.8,30.01
41,16.63,16.96,23.94,65.46
7,17.65,18.28,19.66,13.32
19,17.98,18.89,26.0,58.23
80,18.16,18.37,21.59,30.35
12,18.74,19.4,20.57,8.08
23,18.78,19.44,23.08,24.09
99,19.19,19.36,27.3,63.47
