vehicle_id,submission_time,arrival_time,departure_time,required_energy
27,0.02,0.34,4.0,27.24
64,0.04,0.08,4.41,31.51
45,0.09,0.13,6.44,60.11
40,0.11,0.25,6.52,49.79
54,0.16,0.19,5.46,40.82
81,0.19,5.26,8.95,34.99
44,0.21,4.72,7.43,18.01
11,0.21,0.32,6.34,54.89
52,0.27,0.98,8.64,57.95
24,0.3,0.74,9.25,62.67
50,0.36,1.6,8.65,56.44
43,0.44,3.06,10.83,64.5
18,0.5,1.38,9.07,54.47
89,0.89,1.3,5.03,36.75
21,0.97,7.07,9.75,21.98
31,1.38,5.53,6.84,10.29
73,1.54,6.03,7.71,9.38
32,1.57,2.32,8.35,47.91
70,1.66,2.53,7.54,45.89
37,1.79,2.66,9.6,64.16
28,1.82,18.75,24.18,53.87
16,2.0,9.82,13.54,31.22
39,2.05,2.4,9.61,52.34
30,2.25,4.73,9.05,28.39
84,2.41,3.1,6.83,24.81
90,2.64,3.48,6.69,30.31
76,2.7,9.33,10.59,10.46
77,2.73,5.48,8.28,24.53
72,2.75,9.73,14.52,45.7
42,2.81,17.94,18.84,8.09
2,2.88,6.88,9.21,20.73
79,3.04,5.2,7.03,12.66
67,3.09,8.28,13.31,35.14
49,3.4,7.14,10.29,18.67
78,3.57,4.53,5.35,7.93
51,3.59,11.12,16.49,35.56
41,3.68,4.1,7.47,22.82
94,3.88,12.15,16.14,38.86
91,3.89,4.62,11.02,49.58
97,4.15,4.24,9.74,36.1
8,4.3,6.66,12.6,47.06
80,4.63,5.35,11.38,51.02
85,4.82,6.56,13.63,54.42
19,5.18,6.15,9.94,24.89
12,5.3,8.47,10.29,14.9
99,5.5,6.37,13.44,56.42
6,5.72,11.87,13.34,10.95
33,6.09,6.73,10.58,25.52
83,6.34,10.14,12.97,18.53
22,6.42,7.01,13.8,65.98
100,6.65,12.77,16.6,25.54
48,6.76,7.38,12.38,37.93
74,6.81,18.43,20.9,23.67
25,7.01,15.91,18.28,18.69
63,7.21,8.13,13.74,54.75
3,7.26,16.28,20.54,34.34
1,7.4,7.55,9.74,21.46
56,7.62,8.27,9.92,9.91
17,7.91,8.43,13.63,44.34
75,8.62,8.63,15.3,49.76
34,8.86,9.25,14.81,48.46
26,8.92,9.65,15.56,58.1
4,8.94,10.93,14.66,25.14
65,9.41,10.34,13.17,19.37
61,9.7,10.46,13.27,26.67
35,10.07,10.61,17.89,56.45
20,10.08,10.74,17.43,54.06
29,10.18,16.35,18.28,15.97
87,10.31,11.16,17.9,63.1
47,10.93,11.89,17.8,55.18
13,11.06,11.67,15.55,38.01
9,11.33,11.45,13.14,12.45
86,11.43,18.05,23.77,53.47
96,11.58,12.41,17.21,35.55
14,11.84,19.39,24.89,52.1
59,12.06,12.4,19.33,56.36
15,12.17,12.37,19.97,53.34
71,12.35,12.54,17.87,41.71
68,12.79,13.28,18.79,46.93
10,13.12,15.23,18.4,20.76
69,13.14,13.61,18.93,37.1
46,13.17,13.4,16.51,20.03
62,13.96,14.22,15.61,8.63
60,14.12,15.02,22.01,61.61
55,14.49,15.28,19.56,35.09
23,14.66,15.72,22.56,56.41
38,16.14,16.55,23.24,58.63
7,16.21,17.08,22.99,39.89
98,16.62,18.45,21.37,19.17
53,16.69,17.3,18.9,15.58
36,16.71,18.42,22.72,34.27
5,16.77,17.95,23.0,38.22
57,16.85,17.12,18.94,13.01
93,16.91,18.05,23.56,43.18
82,17.66,18.85,19.52,5.55
66,18.42,19.62,25.09,50.24
92,18.63,18.7,21.76,19.99
58,18.73,19.58,22.86,29.43
88,18.75,19.55,24.04,28.62
95,19.85,19.89,25.23,51.15
