vehicle_id,submission_time,arrival_time,departure_time,required_energy
13,0.0,0.03,6.08,50.07
9,0.02,2.31,7.87,44.68
17,0.07,0.09,5.7,37.59
4,0.16,0.32,6.56,45.56
7,0.16,0.34,3.48,18.5
5,0.25,1.16,8.12,51.14
16,0.29,0.64,6.02,46.07
3,0.44,0.51,7.74,63.36
20,0.45,0.48,6.79,53.49
11,0.7,1.21,6.46,41.11
15,0.76,0.81,6.72,43.41
1,0.77,0.99,7.47,46.86
8,1.05,1.64,6.47,31.21
10,1.25,1.44,2.95,10.1
19,1.34,1.76,6.74,36.36
18,1.44,1.91,3.87,15.28
12,1.5,2.73,7.17,40.27
6,1.78,1.95,8.55,51.83
2,2.07,2.51,8.21,38.13
14,3.25,3.94,11.48,63.19
