vehicle_id,submission_time,arrival_time,departure_time,required_energy
101,0.06,0.36,3.92,35.56
105,0.1,1.06,6.22,51.58
90,0.13,10.54,13.29,27.48
190,0.13,0.74,6.77,60.23
66,0.14,11.2,15.25,37.2
73,0.16,5.39,6.55,11.66
15,0.2,0.28,6.9,60.66
98,0.32,6.77,7.76,9.1
184,0.38,0.72,6.71,59.91
191,0.4,1.4,4.91,35.11
32,0.52,0.58,2.82,22.36
193,0.58,2.04,6.32,42.82
107,0.63,3.09,8.26,47.43
187,0.67,1.36,7.33,54.77
63,0.7,4.22,5.74,13.91
30,0.77,1.48,5.69,42.09
120,0.83,18.39,19.63,11.45
182,0.94,2.21,7.76,55.44
167,1.09,18.12,21.76,36.32
58,1.21,9.19,11.0,16.59
77,1.28,30.94,33.03,19.14
4,1.32,1.67,3.46,17.88
79,1.49,1.77,7.08,48.71
134,1.52,27.89,34.72,62.66
54,1.56,39.49,43.84,43.47
60,1.74,2.47,3.16,6.91
100,1.76,9.86,12.5,24.18
33,1.84,3.39,7.72,43.23
99,2.12,25.81,28.81,29.97
158,2.32,5.52,9.82,42.99
171,2.48,2.72,7.21,44.86
102,2.49,2.84,6.79,36.2
34,2.5,17.6,18.36,7.67
67,2.66,3.25,10.42,65.73
46,2.76,6.17,6.98,7.49
74,2.84,22.09,28.0,59.07
37,2.98,3.61,7.54,39.31
25,3.06,9.27,11.63,23.57
159,3.17,20.83,21.89,10.59
200,3.21,5.2,10.77,55.73
52,3.22,33.2,34.75,15.5
95,3.25,3.74,5.28,15.4
108,3.48,3.66,4.6,9.38
117,3.69,4.88,7.82,29.42
131,3.81,9.8,16.36,60.08
163,4.16,8.99,11.2,22.18
43,4.17,23.73,29.28,55.54
8,4.32,7.2,8.1,8.94
125,4.41,4.92,7.31,23.92
180,4.43,5.24,10.07,44.22
168,4.57,5.25,10.66,49.58
110,4.57,5.13,6.85,15.68
173,4.66,24.12,27.38,29.91
132,4.77,5.06,8.95,38.88
41,5.28,5.85,9.58,34.24
112,5.37,20.03,27.23,65.97
133,5.67,6.65,11.36,47.13
135,5.77,5.89,12.19,63.02
38,5.79,6.63,12.05,49.68
124,5.8,21.35,27.36,60.16
143,5.86,15.64,19.41,34.58
164,6.03,22.59,24.38,17.93
104,6.05,7.7,10.52,28.19
170,6.41,6.53,10.51,36.47
96,6.44,30.19,32.89,27.04
22,6.46,10.09,14.78,43.06
12,6.95,8.69,12.38,33.84
178,7.04,31.46,34.26,25.68
196,7.22,12.72,18.6,53.95
121,7.32,17.81,21.38,35.78
94,7.34,8.07,10.69,24.07
194,7.71,8.39,14.39,59.94
57,8.13,35.51,38.21,24.74
27,8.2,34.47,38.02,35.45
51,8.41,37.26,42.21,45.39
13,8.43,9.34,10.55,11.07
147,8.66,27.54,31.78,38.81
44,8.74,9.27,12.81,32.39
145,8.84,32.43,36.84,44.09
156,9.17,22.37,24.73,21.67
130,9.2,11.92,16.75,48.29
85,9.22,9.78,14.06,39.21
24,9.32,31.0,34.01,27.58
