vehicle_id,submission_time,arrival_time,departure_time,required_energy
31,0.01,0.04,6.75,47.13
16,0.23,5.93,12.62,46.4
3,0.34,5.06,8.72,36.16
40,0.37,1.14,4.07,23.75
15,0.44,2.41,8.96,55.24
14,0.45,0.97,7.26,44.33
13,0.47,1.3,6.73,43.41
19,0.5,2.77,6.18,33.94
9,0.63,3.67,11.13,54.72
34,0.68,5.1,9.81,30.63
27,0.71,1.1,8.18,49.12
35,0.86,6.18,12.34,42.23
29,0.94,2.44,9.58,56.88
20,0.94,6.2,13.37,53.37
11,0.97,3.64,7.5,25.08
22,1.01,1.31,3.46,20.61
28,1.02,1.47,2.13,5.87
38,1.18,3.23,5.73,23.1
2,1.21,5.23,5.9,5.51
25,1.25,2.21,6.31,38.25
30,1.27,1.54,7.25,37.2
36,1.27,1.63,4.01,22.9
1,1.33,2.53,7.07,38.44
4,1.4,2.21,8.92,46.24
24,1.63,2.57,6.77,32.25
12,1.65,4.51,9.22,32.76
6,1.7,2.31,8.47,55.07
26,1.76,7.27,12.12,35.63
21,2.06,5.77,11.69,43.5
18,2.35,2.53,7.01,37.04
32,2.86,3.49,11.58,60.56
37,3.41,3.89,8.55,30.13
8,3.88,4.2,9.45,50.31
7,4.55,5.47,10.4,45.03
5,4.98,5.35,12.49,52.01
23,5.01,6.12,7.35,7.91
10,5.34,5.97,9.74,28.55
39,5.62,6.02,13.25,60.38
33,6.11,7.04,14.16,49.53
17,7.05,7.28,11.52,31.61
