vehicle_id,submission_time,arrival_time,departure_time,required_energy
20,0.01,2.48,5.99,26.57
19,0.03,0.86,4.41,20.59
3,0.04,0.35,7.77,58.13
9,0.04,0.26,7.01,53.89
17,0.16,0.79,4.63,28.28
16,0.26,1.11,5.83,44.21
7,0.26,3.96,5.83,10.77
15,0.32,0.85,3.48,25.79
5,0.53,1.11,3.18,12.28
10,0.53,1.61,4.43,16.38
2,0.88,1.7,9.16,63.95
1,0.95,1.58,5.42,38.04
6,1.02,1.73,4.93,27.8
13,1.02,1.99,4.51,24.27
18,1.03,1.49,7.36,45.7
8,1.53,2.18,6.92,30.03
4,2.86,3.05,3.69,6.3
14,3.23,3.92,8.9,36.57
11,3.37,3.67,9.54,42.21
12,3.87,3.92,5.82,14.22
