vehicle_id,submission_time,arrival_time,departure_time,required_energy
4,0.05,0.06,5.77,51.88
1,0.1,0.62,5.75,38.45
28,0.16,5.31,10.76,51.79
17,0.2,1.23,5.73,38.31
16,0.47,1.43,7.93,46.26
32,0.53,7.58,9.26,12.26
31,0.55,1.91,5.84,36.15
27,0.72,1.69,2.76,10.14
2,0.93,1.6,4.12,18.51
21,1.05,3.77,8.17,31.22
34,1.21,2.04,9.47,55.79
15,1.24,5.69,8.08,20.02
13,1.5,4.14,8.15,28.07
36,1.56,7.64,13.01,44.73
6,1.69,1.81,5.58,32.33
10,1.7,7.62,13.94,60.96
26,1.89,2.54,4.77,18.79
37,1.91,3.89,5.27,10.37
25,2.18,2.42,5.04,17.17
39,2.46,3.59,8.6,40.0
20,2.73,7.52,13.54,46.71
19,2.76,3.68,9.46,52.06
7,2.76,2.79,9.38,50.13
8,3.07,3.68,6.02,22.78
12,3.25,3.84,9.04,36.27
38,3.33,4.3,8.32,24.63
40,3.36,3.74,7.85,25.44
33,3.42,3.63,7.31,33.33
9,3.79,4.51,6.39,11.16
35,4.09,5.09,10.85,48.95
30,4.58,4.94,10.18,34.73
24,5.11,6.07,11.73,41.62
29,5.3,6.53,10.02,31.85
18,5.32,6.21,11.65,35.49
23,5.4,5.64,11.19,36.55
5,5.46,5.99,13.22,56.69
11,5.78,7.88,13.59,39.38
14,5.84,6.61,14.02,55.84
3,6.17,6.46,13.24,47.92
22,6.59,6.81,12.0,46.94
