vehicle_id,submission_time,arrival_time,departure_time,required_energy
189,0.14,0.17,4.29,37.75
128,0.18,1.64,7.03,53.86
126,0.21,0.31,4.91,42.15
69,0.27,2.11,5.22,31.11
112,0.35,0.49,2.75,22.67
60,0.4,12.69,13.9,12.05
165,0.6,1.26,3.61,23.51
155,0.65,0.65,4.77,37.7
177,0.84,1.39,2.07,6.24
114,0.85,0.89,3.71,25.86
53,0.91,13.6,17.05,31.69
86,1.03,2.69,3.97,11.78
19,1.1,1.87,4.66,27.93
127,1.17,2.47,5.83,33.69
22,1.49,20.95,22.04,10.96
104,1.54,1.57,4.08,25.09
170,1.56,18.94,25.13,61.9
5,1.66,9.74,14.95,47.78
34,1.75,2.16,3.45,11.74
61,1.8,6.7,10.34,33.39
164,1.83,1.88,3.51,16.28
49,1.87,19.27,22.2,26.87
29,1.93,2.55,3.2,5.98
82,2.05,3.24,7.37,41.31
190,2.27,8.12,9.14,10.17
50,2.57,3.24,8.45,52.17
76,2.78,4.39,11.49,65.09
124,2.91,5.48,8.02,23.28
195,3.04,32.45,39.12,61.13
200,3.06,3.36,8.66,52.97
139,3.2,3.96,9.95,59.84
150,3.37,6.21,8.52,21.18
152,3.48,13.5,16.34,28.44
74,3.68,11.73,16.01,42.83
35,3.82,13.18,18.57,49.38
43,3.97,33.33,37.37,37.07
12,4.02,12.22,15.5,32.78
26,4.17,4.86,7.63,27.67
51,4.35,8.75,11.27,25.24
87,4.35,10.16,15.35,47.53
198,4.76,36.53,37.7,10.72
163,4.94,15.27,21.8,65.25
24,4.98,5.98,7.85,18.72
28,4.99,5.06,8.78,37.2
123,5.01,5.41,11.38,59.72
70,5.01,5.73,8.57,28.34
185,5.03,5.14,11.2,60.6
186,5.13,5.84,11.14,53.0
169,5.14,5.76,7.31,15.59
148,5.17,24.47,30.59,61.18
81,5.49,5.91,9.15,29.68
37,5.64,5.86,7.91,18.83
178,5.74,7.25,13.37,56.11
197,5.81,6.16,8.94,25.49
21,5.88,17.58,18.54,9.54
181,5.91,9.66,13.16,35.09
68,6.03,6.81,8.04,11.28
20,6.31,31.81,37.49,56.86
4,6.41,27.55,33.87,57.9
41,6.49,37.74,39.15,14.11
176,6.5,16.53,18.38,18.46
15,6.52,7.6,9.18,14.46
168,6.82,6.97,13.24,62.62
192,6.92,7.96,12.65,46.85
16,6.94,7.77,12.39,46.25
