vehicle_id,submission_time,arrival_time,departure_time,required_energy
10,0.07,6.42,12.31,54.08
8,0.15,6.62,11.9,44.99
39,0.16,0.78,5.3,34.48
33,0.2,0.47,5.56,45.88
4,0.37,3.14,4.38,9.3
18,0.5,4.3,5.86,15.01
25,0.63,1.11,5.34,36.78
40,0.67,0.74,1.81,9.33
9,0.7,1.55,4.34,25.5
14,0.86,0.96,3.57,25.09
34,0.9,1.88,4.55,24.76
1,1.47,1.91,6.53,29.63
17,1.47,2.24,3.26,6.25
27,1.5,1.83,8.62,60.26
26,1.72,2.25,8.7,49.22
37,1.75,2.54,6.69,29.04
5,1.82,2.99,9.54,64.43
7,2.1,2.71,8.77,59.38
28,2.34,2.93,6.93,36.14
19,2.49,3.17,5.77,18.2
38,2.69,3.56,7.83,38.43
32,2.87,5.06,8.28,22.28
2,3.21,3.79,10.54,50.31
13,3.71,4.1,10.38,45.34
12,3.96,7.24,9.3,14.49
23,4.15,4.89,9.68,30.93
30,4.92,5.46,7.96,18.11
3,5.06,5.79,12.17,41.68
20,5.08,7.99,10.48,17.8
36,5.29,6.06,10.62,37.58
15,5.32,5.57,12.79,59.46
16,5.34,5.9,7.94,17.85
6,5.5,5.88,13.72,54.76
21,5.63,8.0,14.09,42.7
24,6.09,6.96,14.81,54.41
35,6.33,6.78,12.74,59.32
11,6.42,7.18,9.87,15.72
29,6.62,6.92,11.21,31.05
31,6.74,7.41,12.54,46.28
22,7.79,7.87,13.73,41.45
