vehicle_id,submission_time,arrival_time,departure_time,required_energy
20,0.0,0.02,2.75,21.99
26,0.05,0.46,5.58,36.88
5,0.18,0.24,3.65,22.23
34,0.25,0.56,6.93,55.15
41,0.27,1.33,2.42,6.83
44,0.28,0.7,3.71,30.06
47,0.31,6.53,12.39,38.42
12,0.46,0.94,8.27,59.27
2,0.58,0.85,7.61,65.36
28,0.59,1.25,6.69,49.25
30,0.65,7.08,14.43,53.43
49,0.67,1.76,2.84,7.07
38,0.78,4.37,5.52,9.19
7,1.03,3.52,7.59,26.65
17,1.14,1.87,9.53,65.06
45,1.36,7.85,11.38,23.51
13,1.42,7.79,13.54,37.47
11,1.5,2.91,5.15,22.11
6,1.86,2.69,9.54,59.83
1,1.94,2.12,6.64,42.23
14,2.05,9.14,15.51,48.65
21,2.23,2.41,5.98,35.14
40,2.35,2.35,9.56,59.27
33,2.42,9.93,13.34,21.92
29,2.69,3.61,10.05,41.98
39,2.74,3.99,8.74,39.65
16,2.99,3.02,8.17,35.43
23,3.27,7.0,14.94,60.88
35,3.58,3.61,10.26,65.97
37,3.59,5.26,11.64,60.37
46,3.6,3.84,5.37,13.23
22,3.65,7.81,15.14,54.19
18,3.71,4.21,4.97,5.62
48,3.71,8.16,13.33,37.69
32,3.88,7.61,15.67,64.18
27,4.65,5.39,12.81,65.22
25,4.71,4.89,9.61,42.85
19,5.17,5.47,10.15,36.35
9,5.38,5.66,10.09,29.37
36,5.49,6.17,12.0,44.01
43,5.65,6.3,12.8,57.37
4,5.99,6.46,9.5,29.19
15,6.39,7.31,9.88,22.64
42,6.53,6.55,12.05,39.04
50,6.84,6.94,12.4,52.83
24,7.29,7.9,14.12,55.62
8,8.04,8.58,15.42,63.86
10,8.12,9.08,16.35,57.55
3,8.61,8.86,14.13,36.78
31,9.62,9.8,15.74,41.04
