vehicle_id,submission_time,arrival_time,departure_time,required_energy
4,0.01,0.94,5.4,32.78
3,0.03,0.14,7.14,51.18
35,0.08,0.17,5.46,42.35
30,0.18,0.74,5.19,38.56
29,0.2,1.57,4.63,24.54
16,0.36,0.97,2.96,15.19
37,0.42,2.36,4.88,15.56
2,0.45,5.78,8.06,17.23
18,0.46,0.83,6.1,45.22
9,0.54,3.48,5.1,12.51
24,0.61,7.64,15.15,64.68
28,0.69,1.57,7.01,46.84
39,0.76,1.35,3.16,14.95
38,0.81,2.6,5.72,30.32
7,0.88,0.88,2.7,15.61
12,1.29,2.46,5.56,19.16
14,1.42,2.08,6.46,33.74
31,2.02,2.55,3.46,7.89
26,2.18,3.38,4.07,6.74
17,2.19,2.21,4.3,13.4
40,2.21,6.17,9.21,25.56
6,2.3,2.92,8.37,38.38
10,2.83,2.89,10.51,59.04
20,3.02,4.82,10.99,44.54
5,3.18,3.5,5.37,11.7
33,3.25,3.47,10.64,51.8
1,3.31,4.14,8.11,25.8
13,3.87,5.04,12.15,52.26
19,4.08,4.74,7.75,25.12
22,5.08,5.83,8.73,19.24
25,5.23,5.43,9.06,24.21
34,5.41,6.29,12.63,44.72
15,5.44,5.46,7.35,17.82
36,5.75,6.19,10.89,35.46
32,6.03,6.37,11.93,37.23
11,6.07,6.47,8.89,16.68
8,6.43,6.73,13.04,45.87
21,7.12,7.63,15.9,63.56
23,7.53,7.74,13.6,50.18
27,7.62,7.74,12.36,34.58
