vehicle_id,submission_time,arrival_time,departure_time,required_energy
17,0.02,0.23,6.81,60.91
33,0.07,0.72,8.17,57.41
12,0.11,1.6,3.93,14.11
14,0.11,0.45,2.74,13.97
25,0.13,11.69,15.66,34.04
60,0.2,0.23,4.9,46.41
38,0.56,1.34,9.03,60.0
79,0.56,1.03,4.39,32.76
1,0.61,1.27,9.85,65.94
56,0.71,3.87,7.67,27.26
54,0.77,0.9,5.37,28.41
55,0.79,4.01,6.26,18.93
76,1.27,6.58,8.98,16.85
48,1.47,13.4,14.25,6.39
87,1.52,2.51,8.3,45.5
52,1.66,19.38,23.33,29.43
46,1.67,2.13,7.97,55.85
70,1.83,5.21,5.93,5.87
10,1.87,7.77,9.92,12.65
88,1.9,2.89,6.7,37.75
16,2.08,4.39,7.26,20.55
85,2.3,4.05,7.5,21.17
75,2.39,2.93,5.03,15.5
64,2.41,10.34,12.66,13.87
13,2.63,3.31,5.18,15.91
45,2.82,2.99,4.02,6.52
94,3.0,3.53,6.79,19.47
24,3.08,4.03,9.25,48.34
32,3.14,3.64,11.88,63.45
15,3.17,3.95,9.48,49.83
5,3.33,11.32,18.43,49.19
2,3.47,7.78,13.06,35.29
41,3.55,8.9,15.62,59.16
92,3.67,4.0,5.03,9.67
50,3.8,4.66,7.97,31.8
3,3.87,4.25,7.11,16.84
4,4.33,6.29,13.04,47.03
67,4.4,7.34,15.11,53.74
18,4.64,5.17,11.44,49.65
21,4.68,5.09,8.02,26.89
89,5.17,16.59,22.84,62.25
65,5.3,10.64,11.99,9.53
28,5.37,10.1,12.45,22.62
53,5.44,5.92,9.84,29.05
83,5.45,8.81,16.11,57.34
61,5.6,5.73,10.23,35.57
69,5.72,6.09,9.33,31.59
11,6.2,9.56,13.99,38.52
39,6.58,7.09,12.95,55.97
99,6.84,9.18,15.87,53.63
95,7.24,7.92,9.14,9.15
40,7.34,7.87,11.86,32.48
31,7.66,8.43,11.9,22.12
6,7.71,12.91,13.99,7.62
47,7.86,13.37,16.19,27.6
22,8.06,9.07,9.97,6.58
80,8.52,9.5,11.3,12.61
30,8.53,8.55,10.91,23.07
68,8.74,9.36,16.24,59.22
97,9.0,17.13,20.75,35.67
8,9.03,9.03,10.61,9.34
57,9.08,12.45,16.05,20.99
81,9.5,10.28,11.29,7.18
62,9.58,9.71,11.21,9.63
7,9.88,9.91,11.38,8.39
37,10.09,10.14,13.76,35.02
84,10.54,13.83,14.45,5.77
42,11.02,13.26,17.39,35.13
34,11.11,11.71,16.35,34.11
71,11.23,11.58,17.36,38.35
100,11.33,12.28,19.75,64.06
72,11.42,12.13,13.56,12.38
36,11.47,15.19,21.81,62.98
82,11.67,11.97,15.38,26.44
73,12.05,12.06,15.96,33.6
66,12.37,15.66,20.16,39.11
93,12.41,16.68,17.9,9.54
91,13.11,13.99,19.78,46.27
9,13.16,13.88,17.39,23.78
86,13.39,13.64,20.43,64.86
35,13.79,19.38,26.53,56.71
51,14.06,14.96,19.89,39.98
96,14.28,16.16,20.83,32.52
98,14.34,15.12,18.85,26.07
78,14.39,14.62,23.33,64.17
43,14.5,15.25,17.55,17.18
90,14.71,15.05,20.88,53.61
19,14.85,14.96,15.89,8.01
44,14.93,15.83,20.78,41.03
74,15.55,15.57,21.84,52.88
63,15.65,15.94,18.06,18.18
49,16.12,16.36,21.2,43.6
20,16.47,17.87,23.69,39.18
27,16.53,19.37,26.72,50.82
23,16.53,16.88,23.97,49.12
29,17.03,17.77,23.5,53.53
59,17.48,18.93,25.1,52.4
26,17.9,18.05,23.49,36.76
58,18.04,18.74,23.44,33.25
77,19.04,19.22,21.82,15.59
