vehicle_id,submission_time,arrival_time,departure_time,required_energy
6,0.0,0.01,2.09,18.38
11,0.01,0.75,1.41,6.13
13,0.02,4.68,5.83,6.37
2,0.04,0.06,4.03,29.66
36,0.09,0.51,3.13,18.99
31,0.2,0.48,5.34,30.28
16,0.27,0.37,4.15,28.18
12,0.33,1.48,8.31,60.05
37,0.33,2.1,5.67,21.58
20,0.34,0.54,7.61,62.85
15,0.39,0.86,6.01,35.0
26,0.48,3.04,5.39,17.65
23,0.53,2.06,3.46,10.12
30,0.57,4.77,11.4,53.1
35,0.6,2.9,6.77,37.8
1,0.62,6.0,9.18,28.34
19,0.67,4.53,12.44,63.17
40,0.76,2.74,9.52,52.46
9,1.03,1.95,6.92,46.24
24,1.28,1.66,4.08,20.82
38,1.42,1.77,4.86,18.33
8,1.58,3.4,9.7,60.85
32,2.09,2.09,7.66,36.16
28,2.17,7.18,13.23,56.98
4,2.2,6.84,13.64,52.39
7,2.22,5.79,10.82,44.26
17,2.24,2.79,8.41,52.84
34,2.25,2.84,8.07,39.1
18,2.44,5.87,7.91,16.44
33,2.69,7.56,12.5,33.6
5,2.98,4.02,8.5,40.49
14,3.02,4.8,5.59,6.13
22,3.68,6.37,9.31,28.03
3,3.86,4.68,6.26,11.18
25,3.91,6.99,10.63,28.76
39,3.91,4.59,6.39,11.82
10,4.15,5.65,8.13,14.61
27,5.23,7.42,9.96,17.26
21,5.54,7.22,9.65,15.57
29,5.61,7.72,10.18,20.29
