vehicle_id,submission_time,arrival_time,departure_time,required_energy
26,0.02,0.26,4.57,27.3
4,0.03,0.26,5.63,43.84
43,0.03,0.33,4.78,33.06
36,0.03,7.03,10.2,28.98
25,0.07,1.63,5.11,29.36
27,0.12,8.3,15.07,59.73
16,0.12,0.39,2.44,16.25
8,0.12,4.48,10.87,53.08
48,0.12,0.42,6.54,46.65
44,0.12,1.02,7.31,60.27
11,0.28,0.43,6.52,43.1
9,0.28,0.78,5.41,31.77
15,0.3,2.5,8.24,49.21
33,0.4,2.45,9.0,60.79
3,0.45,4.38,5.57,8.65
37,0.58,4.31,8.59,41.04
39,0.88,1.77,3.78,12.32
28,0.89,1.01,6.87,38.94
12,0.99,3.75,8.76,35.48
2,0.99,3.11,7.79,42.01
14,1.01,1.7,7.88,52.66
17,1.18,3.44,9.62,52.41
50,1.25,1.29,4.25,24.53
29,1.26,4.73,8.69,24.67
47,1.32,4.8,10.65,39.34
41,1.37,3.52,6.55,19.85
38,1.45,2.0,4.94,22.18
22,1.79,2.87,8.21,48.19
46,1.85,4.68,11.33,49.9
19,2.17,6.68,11.43,29.93
31,2.45,5.29,7.45,16.23
23,2.63,3.01,5.73,24.71
18,2.64,3.11,10.53,56.75
1,2.7,6.05,11.01,30.56
7,2.95,8.51,15.23,56.87
40,3.13,4.39,8.58,29.01
45,3.3,6.42,11.13,44.68
35,3.69,5.44,12.4,53.45
32,4.01,5.29,9.35,36.55
20,4.16,8.98,15.35,53.13
5,4.72,5.14,7.99,19.5
6,5.1,7.93,9.83,17.11
49,5.19,5.32,5.93,5.92
10,5.63,6.38,7.85,13.92
42,5.86,8.77,10.04,7.79
24,5.92,8.44,13.69,43.33
21,6.43,6.49,8.34,17.99
30,6.66,6.79,11.76,49.01
13,6.72,7.78,13.92,40.95
34,7.88,8.18,15.54,52.4
