vehicle_id,submission_time,arrival_time,departure_time,required_energy
4,0.03,1.56,2.98,9.0
2,0.1,3.96,5.56,12.29
13,0.15,0.63,1.93,7.17
10,0.16,1.16,3.77,20.25
12,0.19,3.29,8.42,45.19
7,0.32,1.85,5.11,20.29
18,0.32,1.22,7.65,52.14
20,0.36,1.98,8.78,54.09
14,0.4,0.42,3.63,28.98
5,0.58,0.85,6.3,35.71
1,0.64,1.7,8.1,63.76
16,0.71,3.46,5.02,12.39
6,0.82,3.53,11.06,59.92
9,0.91,1.81,3.64,16.41
15,1.23,2.93,6.36,25.85
11,1.39,2.52,7.85,52.57
3,1.81,3.68,10.8,61.14
19,2.19,2.41,6.16,26.6
8,2.26,3.22,6.99,23.23
17,2.64,3.02,5.21,16.03
