vehicle_id,submission_time,arrival_time,departure_time,required_energy
32,0.01,0.14,0.97,5.79
7,0.03,0.04,7.87,57.91
3,0.09,0.53,3.51,28.36
31,0.12,1.48,5.08,23.23
16,0.13,6.66,14.5,61.44
1,0.14,7.65,8.58,8.57
33,0.26,0.39,2.0,11.46
38,0.29,4.56,12.67,63.74
37,0.3,0.82,4.88,34.78
15,0.42,3.11,7.9,38.45
28,0.45,7.01,14.52,54.39
35,0.51,1.04,2.98,18.18
27,0.53,1.07,2.26,10.46
39,0.53,5.96,7.76,15.68
5,0.58,2.74,7.51,39.84
24,0.65,2.32,8.26,53.03
18,1.06,1.7,9.84,62.46
29,1.27,3.69,9.83,45.15
34,1.37,1.45,3.07,12.09
4,1.4,2.02,7.63,54.79
2,1.54,5.54,9.14,30.75
9,1.83,4.48,5.44,8.68
11,2.07,2.08,8.03,57.03
23,2.54,2.77,10.76,58.84
13,2.72,6.89,9.98,24.9
30,2.96,3.05,8.78,38.67
6,3.06,7.3,13.09,53.82
36,3.63,5.73,10.8,49.64
22,3.76,3.86,9.16,36.88
10,3.79,4.37,11.07,43.9
20,4.03,4.1,6.14,14.45
26,4.31,6.41,12.41,46.68
21,4.37,4.72,7.46,22.42
19,4.48,6.73,10.44,33.52
8,4.84,7.88,13.07,38.35
40,4.86,5.88,9.85,33.49
14,5.39,5.88,10.37,32.36
17,5.58,7.46,11.72,34.58
25,5.63,5.94,10.83,42.82
12,7.47,7.96,13.21,34.79
