vehicle_id,submission_time,arrival_time,departure_time,required_energy
38,0.04,0.09,4.54,38.0
22,0.07,0.21,4.16,32.04
31,0.08,0.09,5.54,51.32
24,0.08,2.72,11.61,65.77
27,0.15,0.38,3.24,20.06
29,0.16,0.35,1.28,8.02
14,0.38,0.39,5.39,44.66
4,0.42,0.98,2.33,11.65
5,0.46,0.78,3.34,19.13
18,0.48,3.51,5.18,15.7
35,0.49,0.79,6.84,48.45
36,0.67,1.88,6.15,26.24
26,0.72,1.71,9.96,62.5
32,0.94,3.47,9.1,46.33
1,0.98,4.9,10.83,56.92
9,0.99,1.64,4.26,16.06
23,1.15,1.76,2.89,7.46
28,1.32,3.63,9.33,38.7
37,1.35,3.76,4.56,7.73
20,1.55,2.31,7.32,42.14
25,1.63,4.16,8.93,37.01
8,1.68,7.77,13.68,45.45
11,2.26,7.13,9.08,10.79
16,2.64,4.19,8.6,37.07
13,2.73,4.44,7.51,30.21
15,3.21,7.05,9.67,16.99
40,3.23,5.22,9.16,33.25
17,3.29,7.82,15.75,63.59
39,3.76,5.13,11.35,60.92
3,3.82,7.79,9.61,18.09
10,3.88,6.5,13.85,57.09
30,3.89,6.07,11.71,49.09
34,4.01,5.08,11.28,52.57
33,4.32,4.63,9.24,29.8
6,4.33,5.33,10.12,29.9
21,4.6,5.61,9.07,29.59
2,4.76,5.49,10.48,32.04
19,5.2,5.71,13.66,60.69
7,5.97,7.33,13.71,48.08
12,6.38,7.31,12.55,32.66
