vehicle_id,submission_time,arrival_time,departure_time,required_energy
61,0.06,1.17,8.39,56.81
11,0.09,11.03,13.04,14.66
52,0.09,0.76,2.16,9.93
47,0.15,0.55,7.81,56.59
69,0.15,2.36,4.98,21.33
70,0.29,10.32,16.94,64.95
93,0.31,3.59,9.61,49.89
53,0.43,0.5,8.15,59.7
39,0.44,4.97,8.13,27.36
82,0.47,6.0,7.45,9.86
26,0.54,1.28,2.57,12.37
25,0.59,8.12,9.79,14.58
72,0.62,5.01,12.39,55.82
19,0.68,16.07,22.89,60.06
51,0.71,0.9,3.1,16.94
68,0.73,8.33,15.08,56.36
74,0.89,13.96,19.39,39.95
85,0.97,10.13,16.22,45.73
7,1.12,1.64,4.87,29.41
18,1.14,6.31,7.14,6.6
90,1.15,9.47,11.63,19.19
66,1.2,13.28,20.45,64.97
40,1.29,5.14,13.51,65.16
32,1.34,8.1,9.05,5.67
21,1.63,4.21,10.14,38.64
27,1.63,13.6,17.26,25.37
65,1.75,7.09,10.71,29.54
37,1.79,5.31,12.22,48.06
4,1.82,2.8,7.56,47.49
60,1.97,13.98,19.29,41.46
59,2.07,4.33,6.93,18.42
95,2.1,9.05,17.29,61.03
6,2.16,4.44,6.84,14.52
91,2.4,5.61,7.53,18.08
3,2.43,5.2,11.94,46.6
97,2.6,2.92,9.07,44.2
5,2.73,17.64,22.52,42.21
31,2.93,7.98,13.38,50.91
20,2.96,13.66,21.22,65.86
28,3.12,7.28,9.51,13.39
56,3.14,6.38,7.7,11.22
45,3.16,11.51,12.68,7.91
79,3.17,3.42,11.81,63.37
33,3.27,14.97,17.26,15.3
43,3.46,5.39,9.16,24.82
63,3.49,3.58,7.69,40.14
10,3.59,9.76,16.05,55.38
44,3.62,4.99,7.65,19.16
89,3.65,17.03,17.89,5.56
62,3.69,17.71,22.55,47.89
48,3.94,4.45,9.74,34.27
87,4.07,5.83,9.94,32.39
42,4.1,10.46,16.62,44.5
14,4.27,6.08,13.0,57.63
94,4.29,8.51,10.5,18.64
46,4.31,5.11,8.51,27.9
35,4.49,6.66,12.51,55.32
71,4.68,10.16,17.76,56.75
16,4.85,5.24,8.47,29.79
24,5.39,5.52,8.21,17.81
54,5.4,14.04,15.68,9.43
8,5.43,8.96,14.34,46.3
78,5.51,10.84,12.12,7.4
17,5.52,11.57,18.18,46.6
41,5.68,11.71,18.77,65.74
83,5.8,10.3,16.73,50.95
100,5.85,8.02,10.38,18.68
12,6.22,11.77,18.83,61.85
9,6.44,10.09,11.76,9.49
29,6.63,6.63,10.27,25.83
15,6.8,15.14,18.18,18.11
88,6.97,14.37,19.99,36.83
92,7.04,16.74,24.13,53.62
23,7.23,11.02,17.5,49.98
22,7.3,11.23,16.02,36.45
67,7.58,15.15,21.65,51.95
73,7.68,15.73,20.92,35.59
38,7.78,10.7,15.91,49.81
81,7.9,10.55,11.38,7.41
76,8.09,16.59,21.26,43.64
98,8.11,18.15,23.88,52.2
34,8.39,15.7,17.09,8.8
13,9.15,12.42,17.42,31.26
80,9.51,19.59,27.27,56.72
99,9.63,12.22,19.03,64.76
96,9.78,12.56,17.98,40.23
84,9.89,18.28,25.57,60.69
55,10.76,19.99,22.59,19.0
2,11.34,14.9,18.77,38.47
50,11.7,12.51,18.89,51.48
30,11.7,15.97,17.52,12.6
36,11.82,16.02,17.19,11.16
86,11.84,12.31,15.8,22.15
75,12.58,19.18,25.03,40.33
64,13.12,18.45,23.86,38.49
77,13.13,19.98,23.83,36.65
58,13.22,14.68,18.88,40.08
1,15.05,19.31,21.1,16.4
57,15.64,17.21,23.79,46.24
49,18.42,19.16,21.61,16.94
