vehicle_id,submission_time,arrival_time,departure_time,required_energy
13,0.01,1.6,9.49,64.83
8,0.03,4.24,5.21,7.14
29,0.03,0.14,6.91,47.47
9,0.05,0.35,4.17,30.01
19,0.06,0.06,3.46,30.3
24,0.07,0.33,7.76,59.85
38,0.17,8.93,13.6,38.43
43,0.18,0.23,8.44,63.62
23,0.28,1.53,5.9,39.95
7,0.4,2.19,3.71,12.51
2,0.43,0.78,3.54,26.89
11,0.52,5.65,11.81,50.1
4,0.71,3.0,5.26,15.59
37,0.74,2.29,4.54,16.4
5,0.76,1.65,2.96,8.21
18,0.87,1.16,2.32,9.77
39,1.28,2.78,8.32,38.61
27,1.3,4.97,8.59,24.84
41,1.33,7.68,13.69,53.53
32,1.46,2.28,5.38,26.97
42,1.56,1.71,3.69,13.19
12,1.56,2.52,4.76,16.33
45,1.62,2.44,9.53,62.49
30,1.7,5.01,12.13,59.23
50,1.72,4.82,7.14,20.42
28,1.73,4.01,5.27,7.07
49,2.38,5.57,7.52,13.67
36,2.39,4.52,6.51,12.59
46,2.43,4.28,9.47,43.41
40,2.44,5.84,11.8,48.41
10,2.47,7.32,10.8,34.57
25,2.49,3.49,10.1,48.59
35,2.9,5.25,9.05,30.41
47,3.11,6.0,11.8,48.19
3,3.26,8.07,10.57,17.88
16,3.97,9.88,15.37,49.19
15,4.71,6.24,11.87,55.27
44,4.74,9.14,12.25,19.76
48,4.8,8.31,11.09,20.84
1,5.32,8.77,10.4,9.13
14,5.32,6.17,12.47,61.18
17,6.24,8.88,16.77,61.9
33,6.27,7.11,10.11,23.27
26,6.32,8.19,11.56,28.85
20,6.55,6.93,11.5,32.02
6,6.99,9.29,12.74,30.01
34,7.53,8.71,17.42,64.87
22,7.97,9.93,15.22,43.97
31,8.1,8.38,13.04,42.9
21,8.36,9.18,16.02,55.0
