vehicle_id,submission_time,arrival_time,departure_time,required_energy
2,0.0,0.16,4.98,30.66
18,0.01,0.8,6.56,46.01
1,0.07,0.14,4.62,35.97
5,0.1,0.25,1.99,10.79
14,0.28,0.69,3.72,21.1
6,0.33,2.93,8.85,49.35
9,0.4,3.13,7.33,33.96
15,0.67,0.83,2.3,14.02
3,0.82,0.99,7.84,64.28
10,0.84,1.26,8.13,57.87
7,0.91,2.9,4.71,10.45
4,0.95,3.51,5.15,15.29
17,1.09,1.41,7.99,42.6
11,1.34,3.01,5.04,13.79
12,1.44,2.36,8.62,53.43
16,1.49,1.75,9.34,65.3
20,1.77,1.95,2.87,7.42
13,2.01,2.78,7.78,42.26
19,2.48,2.54,10.06,58.85
8,3.1,3.71,10.39,54.41
