vehicle_id,submission_time,arrival_time,departure_time,required_energy
16,0.01,0.02,5.39,45.31
9,0.03,2.87,4.65,11.33
14,0.04,0.11,7.29,57.25
4,0.05,0.25,1.79,15.06
12,0.08,0.96,7.36,42.27
2,0.08,0.78,5.77,43.06
17,0.11,1.51,6.55,42.89
13,0.21,3.46,10.96,53.3
15,0.35,1.96,5.49,23.26
7,0.43,0.71,4.14,21.29
6,0.46,2.31,3.95,15.79
8,0.82,1.57,5.42,26.73
11,1.07,1.77,6.7,44.58
1,1.07,1.75,3.06,9.77
10,1.09,3.39,7.94,41.62
20,1.25,2.48,3.46,9.22
3,1.51,3.93,10.63,43.87
5,1.87,3.93,8.28,37.75
18,1.9,2.17,5.92,29.73
19,1.9,2.79,5.69,25.19
