vehicle_id,submission_time,arrival_time,departure_time,required_energy
2,0.09,2.79,10.75,62.4
28,0.09,0.15,0.91,6.25
46,0.26,4.23,11.93,59.98
45,0.27,0.68,7.85,61.81
41,0.44,4.53,5.49,7.73
40,0.44,0.98,8.48,59.57
9,0.67,3.75,7.65,30.28
36,0.67,8.64,13.59,32.87
22,0.77,6.39,13.31,58.37
42,0.92,4.0,6.63,23.88
33,0.94,4.47,9.5,41.94
16,0.96,4.05,10.23,42.1
48,1.02,1.81,3.7,10.66
15,1.02,3.08,9.53,53.85
27,1.12,4.25,11.9,56.83
18,1.15,2.24,4.09,10.78
38,1.23,3.15,10.29,55.51
14,1.27,5.63,11.64,57.68
44,1.46,1.96,6.85,33.0
1,1.62,6.6,10.2,29.08
5,1.73,3.24,9.22,39.36
10,1.92,6.97,14.98,62.95
6,2.22,4.01,8.33,33.52
47,2.24,3.71,4.99,9.38
26,2.24,9.94,15.85,40.02
21,2.45,8.32,15.75,58.52
24,2.55,7.37,11.77,39.7
34,2.65,9.43,14.63,37.0
17,2.74,8.78,12.19,33.91
32,2.79,9.77,13.28,21.6
23,2.93,3.2,5.77,19.87
20,3.03,5.84,11.72,58.72
31,3.43,8.83,16.93,62.72
12,3.97,5.15,7.33,13.04
37,4.03,5.87,8.92,28.5
11,4.05,9.94,16.33,43.82
35,4.15,9.67,15.88,57.19
19,4.27,6.71,7.92,7.55
29,4.45,9.28,13.69,31.34
13,4.65,4.88,12.48,53.93
50,4.88,7.3,13.44,56.06
3,5.05,9.32,15.4,49.25
25,5.15,9.71,12.82,25.5
30,5.36,7.52,13.82,42.28
39,5.36,6.91,14.56,61.27
8,5.48,8.59,13.43,41.43
4,6.7,6.71,12.58,48.0
43,6.71,7.97,10.31,18.32
7,8.28,9.5,12.0,20.32
49,8.75,9.54,17.16,61.71
