vehicle_id,submission_time,arrival_time,departure_time,required_energy
3,0.01,2.0,8.96,48.31
20,0.05,0.17,7.77,61.58
26,0.06,0.65,1.92,8.38
31,0.18,0.19,2.57,15.72
42,0.18,3.66,7.21,24.3
41,0.22,0.37,3.9,29.29
27,0.27,3.61,5.13,13.16
17,0.37,9.45,12.75,28.19
48,0.39,4.7,10.64,48.65
4,0.43,0.46,8.19,57.1
34,0.48,1.22,8.78,65.03
47,0.62,1.49,7.8,42.87
50,0.81,1.51,7.12,44.57
15,0.88,1.45,8.12,50.71
6,1.18,2.65,4.21,13.49
1,1.33,2.52,6.04,35.03
30,1.34,4.46,11.8,58.83
5,1.44,2.22,5.66,28.92
7,1.45,4.33,10.59,42.09
2,1.45,1.98,8.11,53.74
10,1.51,6.86,13.86,52.35
19,1.63,6.2,10.96,39.73
29,1.75,8.07,14.53,60.53
16,1.78,2.0,2.93,6.0
9,1.89,5.92,11.57,48.96
18,2.13,5.68,11.35,56.43
49,2.18,2.94,4.18,10.26
28,2.37,6.21,13.42,65.82
35,2.84,8.13,15.01,47.55
32,2.86,4.64,12.09,65.61
24,3.18,5.53,12.49,49.36
33,3.26,3.5,10.11,58.15
37,3.43,6.48,11.14,37.63
25,3.93,4.6,6.13,8.66
44,4.31,5.23,10.32,40.28
40,4.44,6.14,12.84,60.0
12,4.82,9.71,14.91,49.28
11,4.84,5.57,9.27,25.34
8,5.02,7.31,13.03,53.47
23,5.11,5.3,6.95,11.37
21,5.27,6.09,10.72,41.35
39,5.41,5.97,6.99,6.43
43,6.09,7.73,13.49,49.82
36,6.18,9.85,11.51,9.31
38,6.61,9.83,18.22,61.86
22,7.0,9.2,11.91,17.07
14,7.25,9.46,11.18,15.52
45,7.27,7.69,11.65,28.68
13,8.13,9.65,11.07,10.3
46,8.25,9.48,12.13,17.81
