vehicle_id,submission_time,arrival_time,departure_time,required_energy
78,0.0,0.05,2.47,22.15
103,0.01,0.02,5.56,50.8
181,0.03,18.35,20.48,21.33
137,0.13,35.54,37.21,16.73
179,0.29,0.79,3.19,21.97
94,0.37,28.56,34.94,58.5
32,0.41,2.69,3.67,9.73
76,0.45,1.69,7.03,48.98
147,0.53,9.04,12.67,33.33
134,0.68,17.96,22.07,37.68
112,0.71,0.94,7.86,63.36
140,0.77,20.43,22.48,18.77
72,0.85,39.16,40.91,16.03
4,0.9,5.49,12.23,61.81
21,0.96,1.58,6.88,53.01
96,0.98,26.25,31.33,46.62
47,1.08,24.99,31.47,64.82
169,1.12,4.28,5.44,10.66
119,1.21,5.88,7.94,18.83
58,1.24,1.49,7.47,59.8
19,1.28,4.94,6.53,15.94
67,1.29,25.09,30.33,48.01
199,1.35,1.48,3.37,18.93
28,1.38,9.47,12.45,29.79
77,1.39,21.04,25.26,38.75
3,1.42,1.79,3.37,14.43
122,1.47,8.05,11.81,34.52
175,1.55,4.71,5.81,10.07
174,1.56,3.33,5.93,23.85
18,1.59,2.27,3.71,13.26
9,1.61,21.48,27.28,53.17
139,1.64,4.3,10.34,60.38
107,1.67,13.79,17.9,37.67
8,1.74,7.16,9.19,20.3
7,1.75,2.55,7.98,49.79
128,1.76,10.98,13.47,24.93
61,1.77,21.26,26.98,52.4
17,1.79,38.17,43.37,51.97
41,1.89,3.91,7.32,34.08
187,1.91,7.13,9.23,19.25
135,1.98,36.49,43.48,64.09
110,1.99,17.16,21.68,41.49
24,2.11,6.87,10.12,29.82
183,2.12,7.48,8.05,5.75
84,2.13,14.62,17.34,24.92
151,2.15,9.3,12.38,28.31
195,2.18,21.88,25.44,35.63
46,2.22,27.17,30.81,36.38
115,2.38,37.66,40.67,27.57
92,2.46,37.65,42.42,47.67
86,2.5,5.72,7.7,18.22
162,2.54,2.71,7.62,49.08
152,2.59,10.44,15.12,42.91
91,2.67,16.27,22.75,64.75
81,2.88,3.66,6.59,26.84
196,3.05,3.38,7.48,40.97
192,3.11,3.68,6.82,28.84
55,3.36,6.07,7.82,16.08
123,3.43,4.72,8.49,37.66
25,3.59,33.39,38.86,54.65
161,3.7,37.23,39.8,23.59
138,3.71,23.35,24.4,9.66
6,3.75,16.36,18.54,21.76
157,3.95,33.89,39.13,48.02
101,4.04,22.18,25.99,34.93
85,4.12,6.18,6.81,6.33
22,4.17,20.5,25.17,42.78
118,4.19,17.89,20.33,22.33
163,4.33,10.06,14.94,48.79
