vehicle_id,submission_time,arrival_time,departure_time,required_energy
90,0.0,0.36,5.59,47.97
112,0.01,2.62,8.51,58.84
121,0.03,3.11,5.9,25.6
19,0.04,9.63,14.7,50.72
160,0.09,14.1,16.45,21.58
117,0.11,27.11,27.94,8.24
154,0.11,3.57,10.03,64.53
54,0.13,4.91,8.08,29.04
136,0.2,30.87,37.45,65.83
140,0.21,0.67,4.4,37.29
62,0.21,2.75,6.46,37.09
66,0.22,3.27,4.79,15.18
181,0.26,0.68,3.63,29.53
68,0.32,16.42,22.57,61.54
141,0.33,2.96,5.26,23.01
70,0.44,21.06,22.94,17.17
161,0.44,25.91,31.02,51.11
200,0.45,9.62,13.82,41.99
58,0.46,34.5,38.82,39.56
107,0.52,0.97,5.45,41.04
78,0.62,1.95,3.57,16.19
28,0.67,1.75,4.94,29.32
65,0.67,15.16,20.95,57.91
188,0.75,1.71,7.25,55.46
170,0.8,4.44,8.85,40.39
129,0.88,5.06,5.64,5.83
40,0.9,4.12,7.42,32.97
51,0.94,4.32,11.09,62.12
175,1.05,2.62,4.24,16.23
9,1.07,2.35,6.5,41.57
178,1.07,9.43,11.66,20.42
134,1.09,37.14,41.01,38.78
123,1.19,24.35,25.47,11.13
176,1.21,1.74,8.29,60.08
189,1.35,28.3,30.58,22.84
91,1.42,18.1,23.32,47.78
116,1.48,2.88,5.38,22.98
148,1.48,1.72,7.89,61.68
149,1.75,21.67,25.97,43.02
102,1.78,19.54,21.03,13.62
144,1.85,2.58,4.95,21.68
100,2.01,23.24,26.96,37.18
38,2.03,8.36,11.46,31.05
82,2.31,15.55,19.31,34.45
34,2.31,3.47,8.98,55.14
48,2.37,4.39,7.73,30.58
50,2.39,4.04,6.55,25.1
169,2.44,23.22,28.91,52.1
184,2.58,4.64,8.04,33.96
63,2.59,27.06,33.45,58.61
172,2.68,19.55,22.82,29.96
39,2.71,3.99,9.59,55.97
98,2.76,9.22,15.95,61.69
67,3.17,22.09,29.17,64.95
143,3.25,4.48,5.98,14.93
24,3.35,4.64,9.76,46.95
86,3.39,28.72,29.41,6.34
155,3.41,10.62,13.79,29.1
56,3.41,17.28,22.06,47.74
166,3.72,23.68,27.91,38.78
108,3.75,8.0,11.12,31.2
193,3.81,20.3,24.68,40.14
16,3.86,30.66,34.31,33.51
64,3.9,14.37,15.58,12.17
191,3.97,8.61,9.26,6.5
168,4.26,31.48,37.98,59.56
131,4.41,5.95,8.04,20.91
151,4.65,32.81,39.75,63.61
127,4.76,33.65,40.58,63.48
84,4.86,8.14,14.83,61.32
55,4.87,5.58,6.5,8.48
114,4.88,5.87,9.58,33.95
49,5.1,10.66,15.59,45.17
26,5.15,9.04,14.08,46.18
23,5.26,28.95,34.89,59.42
124,5.28,20.75,25.37,46.13
142,5.36,30.89,33.24,23.51
73,5.37,13.87,14.84,9.7
130,5.4,28.53,31.74,29.44
147,5.41,16.47,22.71,57.23
45,5.53,7.52,10.82,33.02
5,5.56,6.94,8.59,16.47
89,5.58,21.79,25.49,33.94
12,5.58,7.25,10.56,33.08
97,5.86,16.15,17.48,12.21
197,5.97,10.21,16.22,55.1
120,6.08,27.09,29.96,28.71
106,6.11,37.52,42.45,49.31
150,6.22,14.66,20.82,61.62
22,6.24,16.88,21.04,38.08
33,6.26,11.5,14.97,34.72
173,6.47,26.93,30.83,38.93
81,6.53,7.4,12.39,49.92
104,6.54,16.4,23.14,61.73
174,6.72,34.01,34.99,8.95
8,6.95,27.77,31.69,35.9
199,7.05,23.36,26.36,30.02
61,7.29,39.39,40.63,12.42
18,7.48,8.01,9.33,13.12
83,7.54,23.31,29.62,57.81
17,7.64,11.9,13.16,11.56
113,7.7,8.05,14.17,56.08
88,7.74,13.79,20.22,58.97
179,7.77,28.75,33.95,47.75
126,7.78,24.53,27.36,25.91
77,7.92,20.01,26.27,57.38
92,7.95,16.08,19.58,35.01
157,7.98,25.2,29.12,35.87
156,8.39,33.2,34.88,16.77
2,8.9,14.39,18.9,45.12
99,8.94,15.27,18.43,29.04
30,9.12,38.03,40.76,25.02
101,9.49,12.6,17.91,48.7
145,9.53,9.93,14.5,45.75
182,9.68,12.5,18.46,54.7
163,9.78,30.64,31.6,8.83
164,9.8,12.36,16.05,36.85
159,9.92,11.6,12.16,5.6
103,10.07,17.15,24.01,62.91
137,10.13,11.78,17.83,60.55
196,10.15,22.55,27.07,41.36
60,10.19,15.82,19.4,32.86
115,10.25,35.43,38.02,25.97
152,10.29,20.87,25.03,38.16
119,10.89,14.72,17.6,28.8
21,10.99,29.05,31.04,18.31
138,11.29,29.73,30.67,8.65
15,11.42,23.09,26.43,33.46
3,11.62,37.72,43.35,51.62
31,11.97,18.25,22.29,37.0
36,12.16,23.94,26.2,20.75
183,12.32,32.44,34.46,18.5
42,12.38,26.67,32.97,57.72
95,12.38,15.95,19.85,35.76
4,12.39,38.45,42.11,33.52
37,12.48,34.55,35.6,10.53
13,12.67,15.42,21.79,63.68
71,12.77,26.66,28.81,21.56
135,12.98,18.62,23.31,46.92
94,13.05,17.83,24.19,63.57
76,13.18,17.41,21.72,39.52
29,13.18,21.62,28.17,60.03
14,13.18,36.77,43.09,63.1
69,13.39,16.19,22.04,58.52
177,13.45,20.29,22.75,22.52
165,13.53,27.64,32.01,43.74
133,13.59,15.67,18.99,30.39
72,13.82,36.83,41.42,42.12
167,14.11,39.68,42.86,31.85
185,14.61,38.73,45.56,62.56
146,14.73,17.7,21.35,33.42
35,14.9,32.82,38.17,53.46
125,14.91,19.17,20.63,13.44
110,15.72,35.62,41.26,51.71
128,15.77,33.76,34.67,9.11
187,16.18,34.64,36.95,23.18
75,16.44,35.34,37.52,19.97
190,16.69,18.24,21.96,34.18
27,16.85,30.84,34.71,38.69
57,17.04,25.46,30.05,42.11
122,17.42,33.09,37.76,42.83
158,17.89,33.6,39.33,52.54
53,17.9,21.33,24.69,33.63
7,17.98,25.41,29.35,39.4
41,18.01,31.5,35.05,35.47
52,18.54,27.87,29.32,13.33
46,18.71,33.97,38.27,39.39
96,18.73,22.2,26.14,39.35
79,18.98,23.34,24.08,6.82
20,19.34,32.11,33.8,16.86
194,19.53,32.74,33.43,6.35
74,19.54,30.42,35.84,54.19
118,19.78,30.46,31.26,7.96
87,20.32,36.79,42.16,53.62
43,20.51,32.33,33.41,10.83
180,20.72,37.85,41.94,40.93
162,20.96,21.91,23.44,15.32
192,21.02,28.24,31.99,34.39
111,21.39,28.38,28.99,6.05
1,21.5,35.78,39.25,31.78
10,21.55,28.02,34.55,59.86
109,23.0,25.27,31.06,57.91
85,23.34,27.98,32.58,42.16
47,23.76,35.04,38.83,37.85
25,24.13,30.48,32.28,16.51
59,25.57,34.79,36.61,18.17
195,26.96,30.72,33.8,28.25
132,27.47,38.4,42.77,40.06
93,27.98,36.02,37.14,11.2
171,28.69,33.46,34.16,7.05
105,28.98,39.73,46.03,57.74
32,29.46,39.39,44.94,55.5
11,30.26,36.44,43.12,61.21
6,30.88,34.55,37.91,30.81
186,31.62,32.43,33.83,14.03
139,31.7,37.33,41.64,43.04
198,33.33,35.64,40.77,51.32
80,33.44,38.54,40.61,19.04
153,36.63,39.38,41.93,23.3
44,37.92,38.99,39.78,7.21
