vehicle_id,submission_time,arrival_time,departure_time,required_energy
15,0.0,0.03,3.14,28.75
21,0.01,2.36,9.53,58.02
1,0.03,1.74,6.68,48.49
8,0.06,0.13,5.19,31.37
11,0.1,0.35,7.33,59.29
10,0.12,0.36,2.07,11.46
13,0.12,0.92,4.36,26.54
5,0.13,5.76,11.52,41.66
16,0.23,0.44,8.81,63.29
7,0.27,6.91,9.82,17.37
17,0.36,2.5,7.23,47.18
34,0.46,3.5,8.53,46.87
30,0.48,0.72,6.08,41.6
37,0.51,0.67,7.68,49.02
6,1.04,1.13,4.3,22.43
26,1.28,4.73,8.8,37.07
27,1.38,6.07,11.28,37.34
22,1.52,1.8,4.89,23.14
36,1.87,5.72,10.74,47.89
19,2.09,3.66,7.52,38.13
38,2.15,7.06,12.66,36.87
25,2.32,2.47,8.41,45.38
31,2.52,4.5,5.8,8.31
12,2.56,5.34,10.36,45.81
32,2.57,3.74,8.89,48.71
35,2.81,3.21,8.35,45.03
23,2.91,3.04,7.68,42.0
29,2.94,3.88,9.14,37.31
24,3.15,4.55,11.03,47.26
40,3.23,4.9,11.21,42.46
33,3.37,3.53,9.68,57.8
4,3.68,3.94,6.18,16.47
14,4.15,4.68,5.33,5.58
2,4.25,6.16,9.76,21.63
28,4.33,5.48,6.98,8.79
9,4.55,5.11,11.7,42.83
18,4.87,7.93,11.07,24.31
20,5.03,7.99,13.97,49.97
39,5.97,6.49,8.49,18.57
3,6.3,6.57,13.87,61.93
