vehicle_id,submission_time,arrival_time,departure_time,required_energy
26,0.0,0.0,4.83,38.93
14,0.04,6.15,8.95,16.52
37,0.05,0.17,1.01,8.2
8,0.11,0.13,5.85,44.72
24,0.17,1.48,5.13,22.67
28,0.25,2.51,9.74,59.22
15,0.26,3.16,5.91,20.74
6,0.39,2.61,8.3,55.0
13,0.67,4.89,9.22,43.1
5,0.69,0.8,7.56,65.29
33,0.92,5.24,7.82,19.0
25,0.92,4.39,11.92,52.25
34,1.04,1.25,6.88,39.53
18,1.2,1.48,5.41,24.84
7,1.27,4.95,6.78,14.76
2,1.37,2.21,3.66,12.97
32,1.45,3.17,8.53,41.91
19,1.48,6.01,12.14,53.38
31,1.61,2.28,5.06,16.92
36,1.77,2.3,8.37,52.85
29,2.12,6.72,12.69,56.56
21,2.21,5.96,11.36,49.08
11,2.22,2.7,8.4,52.47
20,2.25,2.3,8.5,46.94
12,2.25,2.78,4.42,10.42
16,2.33,4.37,8.47,36.13
1,2.44,2.98,5.91,17.37
27,2.59,5.19,10.87,41.14
3,2.6,6.58,10.17,29.99
9,2.74,7.84,12.39,43.04
30,2.75,4.26,6.25,16.71
22,2.89,4.26,5.69,8.67
35,3.53,3.89,8.12,29.09
39,3.56,4.13,6.22,13.61
10,3.78,3.87,7.73,26.92
40,3.9,6.33,11.73,37.39
4,4.83,6.73,7.61,5.51
38,5.43,6.33,7.43,6.45
23,6.06,7.13,15.39,61.94
17,6.41,7.21,14.24,61.66
