vehicle_id,submission_time,arrival_time,departure_time,required_energy
97,0.01,0.03,6.61,51.56
82,0.02,0.12,6.24,50.02
2,0.05,5.03,9.13,29.29
57,0.05,2.36,3.8,8.56
4,0.07,2.27,3.53,7.48
77,0.15,1.11,3.42,18.04
58,0.16,5.45,9.14,25.75
60,0.17,5.44,12.89,63.08
89,0.17,1.2,3.1,13.57
49,0.23,0.86,7.71,47.65
25,0.23,3.77,5.26,13.18
19,0.23,2.86,4.53,15.92
62,0.27,1.31,9.88,63.29
9,0.31,0.42,5.03,42.26
30,0.32,3.37,8.41,35.51
70,0.33,3.21,4.6,8.33
29,0.4,6.47,9.29,21.11
13,0.42,6.38,12.88,51.84
78,0.47,6.98,12.05,43.8
68,0.47,0.49,7.42,49.82
54,0.62,4.89,8.26,32.85
59,0.68,3.14,7.28,34.82
43,0.82,2.82,6.16,19.73
20,0.83,2.08,5.59,20.9
74,0.83,15.6,20.92,39.16
55,0.83,10.92,16.54,37.34
63,0.83,6.08,7.85,10.04
26,0.86,3.47,6.26,18.29
53,0.87,11.13,17.84,63.13
92,0.88,14.26,17.55,26.01
72,1.02,1.42,7.19,55.77
80,1.1,1.35,9.28,61.0
84,1.15,2.27,5.46,22.83
56,1.2,4.07,9.48,43.16
87,1.22,3.64,10.0,58.78
88,1.25,2.08,6.38,39.76
38,1.35,14.81,17.4,24.15
65,1.36,7.78,15.22,60.46
90,1.42,4.42,5.61,10.26
40,1.8,3.84,10.88,51.68
64,1.81,3.13,8.44,46.81
16,1.93,3.81,5.38,11.24
34,1.96,6.77,11.97,36.64
35,2.02,6.02,9.73,29.93
31,2.06,10.21,15.16,48.41
73,2.13,2.78,10.43,65.32
15,2.27,4.32,10.64,49.95
21,2.34,18.92,22.48,31.68
46,2.54,16.79,23.5,60.9
79,2.57,4.08,7.65,25.62
18,2.58,3.28,10.04,58.79
33,2.71,12.33,15.41,18.67
85,2.75,8.5,10.28,16.73
67,3.0,4.27,6.23,13.6
76,3.09,12.59,16.92,34.28
12,3.11,10.37,18.5,60.45
50,3.11,6.08,7.94,14.18
99,3.19,6.59,8.09,13.4
17,3.38,4.39,9.89,49.01
8,3.69,12.0,14.03,18.14
24,3.76,7.94,11.93,26.14
11,3.9,10.8,11.57,6.6
71,4.01,17.64,24.18,62.56
22,4.18,7.88,10.88,17.41
45,4.22,7.38,11.47,28.5
1,4.47,16.92,19.55,22.09
47,4.72,19.77,21.88,20.27
100,5.22,14.89,17.33,23.43
27,5.36,14.93,19.65,36.14
5,5.52,9.42,13.64,26.46
96,6.02,8.15,14.97,51.15
14,6.09,11.99,15.24,31.71
32,6.12,19.56,26.79,51.42
75,6.23,15.74,22.2,42.79
28,6.37,19.74,24.68,44.15
36,6.77,19.21,26.86,65.11
37,6.98,16.46,18.42,14.07
3,6.99,7.79,11.2,21.37
95,7.68,7.86,12.03,26.95
61,8.3,11.33,12.73,11.83
52,8.34,17.36,24.4,58.03
44,8.65,17.22,18.37,9.58
6,8.7,9.9,14.33,37.32
39,8.77,18.67,23.54,43.23
94,8.78,15.96,19.42,22.22
83,8.87,9.2,14.1,40.78
7,8.93,17.86,26.28,62.34
66,9.55,10.57,17.35,48.43
86,9.62,11.64,17.8,52.39
51,9.74,11.83,18.44,56.34
81,11.32,13.55,18.24,46.73
10,11.89,13.55,16.68,20.54
42,11.93,12.5,18.71,43.89
93,12.6,19.22,23.23,29.13
23,13.09,18.36,23.74,36.16
91,13.92,15.73,23.81,60.1
98,15.47,18.93,26.44,62.61
41,15.73,17.95,23.29,41.38
69,16.12,17.99,18.73,6.15
48,17.73,19.06,23.43,26.98
