vehicle_id,submission_time,arrival_time,departure_time,required_energy
2,0.1,0.24,4.32,39.29
27,0.18,4.6,5.82,11.96
23,0.33,1.73,6.27,29.82
7,0.44,1.03,7.71,43.97
8,0.46,1.49,2.99,9.97
31,0.47,0.6,9.45,65.09
3,0.53,6.63,15.2,65.95
13,0.64,7.5,10.95,26.32
21,0.69,0.76,7.4,52.02
28,0.77,1.87,3.6,16.66
26,0.94,6.49,7.81,8.04
20,0.99,3.66,6.48,19.71
14,0.99,1.35,5.11,31.0
9,0.99,2.08,3.32,11.17
35,1.06,1.18,4.8,31.7
37,1.15,2.36,9.08,61.91
22,1.16,1.3,4.25,25.17
19,1.31,1.64,7.11,49.73
18,1.44,7.05,9.58,23.38
25,1.47,1.66,9.16,65.72
16,1.49,2.79,9.54,53.34
15,1.5,2.85,6.15,24.03
29,2.1,7.04,14.62,52.67
12,2.34,3.7,11.46,58.07
36,2.65,3.69,9.96,47.42
33,2.68,4.04,5.97,14.64
32,2.76,2.87,4.09,7.24
24,2.78,5.16,8.65,30.57
34,2.82,3.5,9.48,49.64
4,3.16,5.92,12.28,60.04
30,3.22,7.98,12.39,39.28
1,3.24,3.88,11.02,50.33
5,4.1,6.79,8.7,12.61
10,4.64,6.74,9.24,22.82
39,4.75,5.41,12.47,55.48
38,4.82,5.74,14.1,62.95
11,4.83,5.42,11.32,50.06
6,5.66,5.66,12.16,51.94
40,5.95,6.92,8.15,7.66
17,6.61,7.68,10.0,21.54
