vehicle_id,submission_time,arrival_time,departure_time,required_energy
74,0.02,5.42,6.81,9.29
64,0.15,0.47,1.35,8.3
20,0.18,0.64,6.19,46.23
49,0.19,1.61,6.18,44.95
62,0.24,1.86,4.86,20.89
5,0.26,0.39,4.62,41.24
28,0.27,1.72,3.5,10.76
81,0.33,5.4,6.77,9.95
98,0.37,0.43,5.15,42.06
45,0.44,4.36,6.43,17.85
80,0.53,14.8,18.05,24.76
97,0.65,11.38,12.06,6.6
34,0.74,3.78,5.77,15.44
37,0.81,17.68,21.33,25.24
7,0.86,9.3,11.8,23.84
84,0.97,12.8,19.22,55.32
27,0.98,17.23,20.22,27.5
93,1.0,3.68,11.34,54.13
69,1.02,18.07,23.44,48.18
14,1.05,6.83,13.25,47.42
39,1.12,10.36,14.94,35.1
88,1.12,15.89,19.65,23.13
89,1.18,15.28,20.64,44.12
30,1.23,2.1,8.89,50.23
15,1.37,14.87,18.73,30.45
87,1.44,1.88,4.83,22.66
60,1.48,3.9,5.46,10.79
8,1.49,2.02,3.41,7.66
9,1.58,1.63,7.51,41.69
55,1.6,13.59,17.62,27.74
19,1.69,10.68,19.06,63.83
42,1.73,5.74,7.9,17.47
24,1.86,2.5,7.07,34.29
40,2.06,4.16,7.82,22.36
41,2.27,14.11,19.52,41.64
33,2.38,14.75,21.52,52.88
72,2.39,11.33,12.23,6.14
56,2.42,19.61,24.71,49.56
38,2.44,5.7,7.1,13.15
78,2.66,12.97,18.53,51.1
1,2.66,3.68,6.63,27.24
46,2.93,6.59,14.02,65.71
95,2.95,8.43,10.02,15.21
4,3.09,17.71,23.72,42.95
21,3.11,19.13,20.09,7.89
61,3.13,4.21,9.46,48.04
2,3.15,5.7,13.25,62.19
75,3.25,14.66,15.82,9.89
35,3.34,9.57,16.1,57.08
47,3.57,7.7,14.07,52.33
50,3.59,5.14,6.16,5.69
92,3.71,8.08,15.22,50.62
100,3.83,8.86,13.0,38.38
71,3.87,4.26,5.87,12.24
44,3.94,8.44,14.32,47.06
96,4.15,6.54,9.19,21.76
3,4.37,9.08,14.12,41.87
66,4.48,10.68,12.23,13.54
31,4.55,16.64,24.39,62.34
91,4.59,6.61,7.43,5.72
68,5.15,8.48,15.63,60.92
43,5.36,6.33,12.83,46.85
77,5.58,8.8,13.91,49.57
58,5.81,9.28,14.55,37.83
79,6.11,10.09,14.48,29.22
70,6.17,19.26,24.89,49.36
57,6.63,8.12,14.95,57.77
29,7.05,11.75,17.33,49.04
16,7.28,10.09,14.72,40.27
52,7.31,13.37,14.62,11.26
53,7.39,11.24,16.68,42.3
6,7.53,18.56,21.08,23.33
51,7.69,12.28,16.06,29.46
59,7.97,19.0,25.55,49.73
94,8.36,10.74,14.75,38.55
48,8.83,12.81,13.81,6.92
11,8.87,9.02,10.3,11.1
76,9.05,12.56,18.28,48.53
54,9.47,14.13,16.08,16.49
63,9.66,14.18,16.47,13.57
99,9.69,16.63,23.43,56.51
10,9.75,13.59,14.48,6.12
36,9.87,9.97,13.76,24.62
86,9.97,11.53,14.01,21.75
13,10.1,12.35,16.46,31.9
32,10.25,14.85,20.82,59.61
90,10.34,12.2,18.44,46.15
17,10.35,13.65,17.27,31.36
67,10.92,13.3,15.32,18.66
22,11.96,18.35,21.4,27.17
85,12.73,19.86,25.85,50.43
12,12.81,13.19,18.36,37.27
26,12.91,13.54,16.97,20.13
23,13.22,16.12,23.48,50.94
18,13.46,15.71,24.26,65.54
82,15.08,17.12,19.47,16.41
83,15.2,19.12,25.42,60.58
25,16.83,18.42,24.78,49.35
73,16.84,17.91,21.59,32.68
65,18.17,18.79,25.35,62.1
