vehicle_id,submission_time,arrival_time,departure_time,required_energy
1,0.0,0.01,1.55,9.21
10,0.03,0.11,6.52,54.1
12,0.05,0.16,4.98,46.29
16,0.08,1.06,3.61,23.79
13,0.18,1.19,2.76,15.71
19,0.31,3.4,6.96,21.33
9,0.32,2.43,6.84,36.71
14,0.32,0.38,1.55,8.35
15,0.39,3.35,5.8,22.94
6,0.47,1.18,7.58,55.52
11,0.59,1.1,8.09,49.91
3,0.67,0.79,5.43,42.29
20,0.71,2.29,7.95,48.89
8,0.76,1.88,8.53,60.55
18,1.27,2.33,5.16,27.47
4,1.34,3.57,4.92,7.94
5,1.86,3.62,6.76,23.87
17,1.97,2.11,6.28,28.85
7,2.19,2.23,7.88,49.1
2,2.27,3.24,9.93,59.02
