vehicle_id,submission_time,arrival_time,departure_time,required_energy
31,0.02,0.03,3.51,34.27
27,0.03,0.11,3.36,24.29
78,0.06,0.33,2.75,14.68
37,0.11,0.34,6.37,50.72
30,0.12,0.93,7.37,53.0
71,0.16,0.17,4.55,33.54
84,0.23,0.26,2.7,20.24
32,0.24,2.03,4.71,26.77
56,0.25,1.24,1.92,6.01
41,0.27,0.54,5.22,31.82
29,0.28,0.73,6.75,47.78
92,0.3,8.22,9.87,13.57
2,0.33,0.7,7.72,64.6
82,0.38,4.6,7.73,30.2
97,0.42,5.64,8.9,19.1
55,0.42,0.56,7.28,55.59
25,0.44,1.0,7.11,46.31
40,0.51,0.6,1.72,9.87
44,0.53,2.43,4.91,23.27
58,0.58,15.27,18.59,23.56
95,0.75,17.57,23.84,52.76
23,0.86,9.4,13.89,41.87
91,0.97,6.77,9.77,20.02
80,1.11,13.59,17.31,28.26
53,1.12,8.05,9.42,8.76
42,1.3,2.55,8.33,52.98
94,1.35,2.03,6.26,37.69
11,1.49,17.03,21.21,31.43
69,1.59,2.9,9.66,54.16
98,1.71,17.76,20.88,23.53
35,1.85,8.41,14.81,42.78
76,1.86,5.53,11.91,59.98
66,2.01,4.2,11.01,63.79
10,2.01,6.27,10.32,36.91
15,2.18,6.14,8.69,16.78
49,2.49,4.71,8.84,34.77
13,2.62,6.46,8.08,15.06
12,2.66,3.01,5.0,12.79
77,2.78,3.68,6.8,22.13
70,2.98,3.76,10.75,53.42
60,3.13,13.51,17.68,38.82
72,3.32,7.18,10.36,19.01
20,3.38,10.84,14.61,28.82
79,3.39,7.31,13.79,46.31
88,3.5,4.65,7.32,20.93
62,3.63,16.64,23.07,50.82
59,3.63,4.63,9.22,28.99
45,3.73,10.31,13.72,26.02
1,3.74,17.96,26.3,61.44
17,3.79,10.15,18.39,65.93
68,4.01,12.93,17.12,30.75
46,4.03,18.57,20.16,14.31
54,4.34,18.76,20.21,10.29
39,4.39,13.99,18.58,31.18
81,4.4,16.59,23.25,46.0
64,4.41,7.01,8.54,13.32
33,4.78,5.89,11.32,54.09
90,4.82,8.54,11.94,33.48
99,5.07,5.69,12.04,62.04
74,6.13,19.75,24.12,34.22
43,6.38,11.51,15.5,29.26
38,6.41,15.35,17.65,19.73
36,6.63,17.86,22.64,47.12
48,6.64,12.32,19.42,63.35
7,7.04,9.65,12.69,23.88
86,7.08,10.92,11.79,7.3
14,7.13,10.38,15.99,51.94
61,7.14,9.7,13.04,28.05
26,7.54,12.9,17.16,34.67
50,7.59,9.5,15.44,56.03
24,8.27,10.17,15.38,40.89
51,8.63,9.09,15.18,52.45
75,8.89,20.0,23.26,25.73
96,9.09,18.87,25.33,62.28
52,9.22,10.26,14.88,35.35
16,9.4,17.2,24.38,51.04
93,9.79,10.14,14.8,45.42
63,10.36,16.49,20.86,42.36
28,10.47,12.62,13.44,5.53
89,11.21,13.03,14.69,13.01
57,11.55,15.05,16.85,12.8
18,11.96,17.23,23.46,60.17
8,12.1,15.08,21.41,46.13
3,12.61,18.43,24.98,46.36
19,12.64,19.63,27.44,58.76
34,12.66,12.88,19.14,49.06
85,12.76,13.56,17.18,25.31
5,12.98,14.31,17.29,26.45
4,14.7,17.87,18.69,6.69
65,14.73,17.71,22.58,45.64
67,14.91,16.28,23.56,60.01
87,14.96,16.76,18.08,12.13
100,15.13,16.46,18.76,22.74
21,15.26,17.67,23.73,58.17
73,15.63,16.36,20.36,31.43
22,15.73,15.89,17.97,15.24
9,16.04,16.49,22.6,50.5
6,16.72,17.77,20.35,16.6
47,17.2,19.3,25.55,57.59
83,18.42,18.8,25.0,61.67
