vehicle_id,submission_time,arrival_time,departure_time,required_energy
84,0.0,8.63,12.2,32.67
86,0.01,0.07,2.57,24.95
8,0.02,0.11,5.13,46.0
79,0.08,0.15,6.23,60.73
189,0.09,1.16,4.84,36.79
19,0.21,16.22,18.3,19.07
112,0.28,0.51,4.48,39.71
108,0.32,3.15,10.13,63.96
177,0.35,6.34,13.28,63.59
21,0.45,1.75,6.86,46.83
76,0.46,16.7,17.76,10.6
12,0.49,10.67,16.25,51.14
22,0.49,12.59,16.9,39.54
120,0.52,3.85,7.83,36.54
43,0.61,0.66,3.27,23.93
45,0.63,17.42,18.31,8.96
194,0.73,1.45,6.4,45.41
73,0.74,2.22,4.3,19.1
165,0.8,28.25,29.42,11.74
159,0.81,8.16,13.83,56.73
152,0.83,1.12,3.21,20.87
4,0.83,38.45,44.39,59.46
174,0.88,11.48,14.29,28.1
161,0.9,7.42,13.74,57.91
146,0.94,2.22,5.41,31.95
51,0.95,23.37,26.05,24.53
88,0.99,31.82,37.77,59.48
110,1.05,5.06,5.7,5.82
123,1.06,5.15,10.29,51.33
13,1.13,8.54,9.44,8.17
39,1.19,29.44,32.06,26.22
113,1.21,3.29,5.96,26.73
160,1.35,5.97,7.59,16.18
14,1.4,25.4,31.11,52.39
191,1.42,22.03,23.64,14.76
90,1.47,16.36,21.47,46.9
107,1.56,6.44,9.98,32.44
54,1.83,2.43,5.11,26.82
131,1.86,6.11,9.2,30.94
154,1.89,5.23,7.01,16.36
7,1.89,21.69,22.5,8.09
28,2.12,19.61,24.12,41.36
66,2.18,7.2,9.64,24.41
169,2.22,9.95,13.35,31.15
178,2.24,4.04,10.34,57.72
31,2.32,7.97,14.33,58.28
23,2.32,3.76,4.59,7.59
138,2.34,4.42,6.98,25.58
11,2.66,6.39,9.26,28.72
142,2.82,15.81,16.49,6.73
9,3.11,37.56,41.8,38.87
127,3.28,5.55,7.56,18.49
132,3.32,5.19,7.44,20.63
36,3.39,6.25,8.7,22.44
27,3.42,8.09,11.77,33.76
58,3.42,8.21,15.37,65.66
182,3.44,4.43,8.5,40.71
125,3.55,13.68,14.83,10.58
56,3.57,27.94,29.92,19.83
5,3.62,6.65,8.37,15.83
150,3.66,17.28,20.7,34.13
94,3.66,15.67,17.22,15.46
61,3.7,6.02,12.99,63.9
87,3.76,15.05,17.15,21.01
