vehicle_id,submission_time,arrival_time,departure_time,required_energy
30,0.0,0.0,6.43,49.9
20,0.06,0.68,4.65,26.09
49,0.06,0.51,6.51,39.42
34,0.21,1.75,6.86,33.06
41,0.24,3.97,6.19,17.37
14,0.31,0.86,5.06,38.53
37,0.33,2.66,5.25,23.62
25,0.39,9.16,15.18,51.75
48,0.4,6.0,14.63,65.37
19,0.62,4.07,8.42,28.85
38,0.66,1.39,4.48,21.1
3,0.73,1.25,2.36,7.49
43,0.85,1.17,7.54,47.85
1,0.96,9.67,12.04,16.53
26,1.07,2.16,8.75,58.41
32,1.16,4.52,6.69,13.65
4,1.2,6.92,8.68,16.55
44,1.37,5.58,8.95,22.22
7,1.37,2.75,10.1,63.63
39,1.49,8.71,15.31,50.68
8,1.59,3.32,5.21,15.79
12,1.64,4.73,12.65,61.56
5,1.76,3.32,5.89,19.87
10,1.77,9.24,11.01,10.96
11,1.87,4.39,12.1,61.2
42,1.99,9.06,11.49,18.34
33,2.05,9.73,17.24,63.65
28,2.08,3.04,4.43,13.73
40,2.44,4.15,5.07,6.72
13,2.58,3.11,4.37,11.28
2,2.7,9.03,13.63,34.09
45,2.7,4.52,8.6,27.11
27,3.57,8.71,15.7,52.19
16,3.72,8.63,9.68,7.05
17,3.74,5.98,10.49,32.43
47,3.79,4.9,9.67,37.14
15,3.83,8.33,14.53,41.03
35,4.18,4.54,8.68,31.97
31,4.28,6.93,11.13,27.57
6,4.35,7.53,11.84,26.7
23,4.47,4.62,8.87,38.9
22,4.94,9.72,14.72,45.11
9,5.04,6.08,9.22,20.07
36,5.77,7.29,15.79,63.55
46,6.1,8.66,13.15,28.79
21,6.16,7.28,12.85,38.09
29,6.72,7.23,11.88,39.02
50,6.73,7.33,11.19,26.01
24,7.01,8.2,14.74,52.49
18,7.85,9.38,14.71,42.0
