vehicle_id,submission_time,arrival_time,departure_time,required_energy
6,0.09,0.17,1.18,9.71
5,0.09,0.16,1.78,9.33
20,0.09,0.17,7.95,64.95
13,0.18,1.62,5.31,24.59
11,0.19,0.43,6.07,41.21
3,0.3,0.73,7.45,65.01
8,0.39,1.6,7.14,47.04
19,0.43,0.88,5.32,43.05
2,0.44,1.01,2.46,9.96
10,0.51,1.71,4.91,27.56
14,0.52,0.53,5.29,40.32
12,0.57,1.87,4.65,16.12
17,0.69,0.82,6.41,49.32
18,0.85,0.99,3.43,20.63
4,0.93,1.72,4.3,20.44
7,1.01,1.85,7.97,49.64
1,1.42,3.76,9.39,38.62
15,1.67,3.67,6.59,17.58
9,2.12,2.49,6.07,31.49
16,2.41,2.8,4.92,13.72
