vehicle_id,submission_time,arrival_time,departure_time,required_energy
122,0.02,3.3,4.14,7.69
123,0.07,0.21,0.83,6.22
175,0.08,32.9,36.64,34.31
2,0.16,0.87,3.89,27.71
182,0.19,33.77,40.4,60.79
109,0.19,0.22,6.05,53.4
61,0.26,18.21,25.11,63.21
165,0.31,4.1,10.48,63.79
23,0.35,9.42,13.2,34.65
136,0.37,0.74,4.41,36.69
117,0.41,4.92,10.36,54.41
20,0.43,35.14,42.3,65.58
11,0.49,0.86,3.29,24.29
124,0.49,32.76,33.86,10.99
73,0.59,25.07,25.88,8.09
62,0.63,1.53,7.68,56.4
188,0.76,15.46,17.08,14.89
131,0.81,8.09,9.22,10.4
68,0.91,13.46,14.09,5.78
156,0.94,6.15,7.91,17.64
151,0.94,2.28,8.54,62.61
200,0.98,1.35,5.25,35.73
39,1.0,5.1,7.31,22.16
115,1.04,5.14,9.36,38.66
45,1.05,9.39,14.03,46.38
104,1.07,5.03,9.87,48.46
50,1.16,2.37,9.05,61.23
21,1.22,3.46,8.38,45.07
198,1.29,8.26,9.84,14.5
76,1.46,1.5,3.12,14.84
59,1.5,1.54,3.74,20.1
148,1.52,16.84,19.84,30.07
30,1.54,5.1,6.86,16.15
38,1.64,1.88,7.87,54.86
134,1.71,16.45,21.83,49.31
166,1.84,5.78,6.78,9.16
119,2.02,5.44,7.98,25.41
9,2.04,9.45,14.61,47.3
94,2.16,22.41,25.0,25.96
110,2.23,32.28,37.94,51.94
132,2.28,13.24,19.68,59.01
36,2.29,3.49,7.39,38.97
79,2.33,8.16,11.23,28.15
143,2.34,2.53,3.18,6.47
193,2.35,3.86,8.21,39.8
145,2.41,27.58,34.13,60.03
179,2.48,2.6,5.56,27.1
100,2.49,36.18,38.46,22.89
167,2.5,31.19,33.36,19.95
3,2.52,6.18,11.86,56.78
19,2.56,5.54,7.94,24.02
56,2.79,2.82,6.64,38.25
31,2.96,20.57,23.21,26.39
161,3.12,10.73,13.7,27.24
14,3.36,8.63,10.66,18.64
118,3.38,6.01,12.45,64.33
24,3.43,12.52,14.55,18.64
63,3.44,10.88,17.06,56.65
97,3.59,19.46,26.02,65.57
125,3.67,12.92,14.45,15.31
114,3.7,23.26,27.77,45.1
129,3.81,11.31,14.07,25.3
51,3.92,11.7,14.46,27.69
150,3.93,31.5,37.22,52.43
69,3.99,11.97,17.92,54.46
65,4.05,17.7,23.89,56.77
12,4.17,16.71,17.57,7.91
47,4.24,10.31,14.33,40.18
162,4.26,9.65,12.56,26.64
111,4.52,7.3,10.75,34.55
139,4.55,11.64,18.08,59.05
126,4.74,7.47,13.35,58.87
154,4.81,30.84,35.58,47.32
55,4.92,16.25,22.87,60.69
64,4.99,16.1,19.94,35.22
153,5.0,17.47,23.26,53.09
128,5.04,24.46,29.21,43.55
130,5.09,11.47,17.17,56.96
17,5.28,11.74,16.0,39.01
41,5.28,17.99,22.65,46.63
174,5.37,13.82,20.84,64.34
85,5.39,24.12,25.42,12.98
180,5.39,15.86,21.13,52.72
152,5.46,24.98,30.04,50.64
25,5.52,22.36,27.55,51.87
183,5.6,28.57,34.72,56.35
113,5.65,6.47,7.38,8.35
106,5.68,9.07,11.45,23.86
171,5.83,27.25,33.83,60.29
101,5.84,19.12,25.35,57.04
189,5.86,19.24,24.36,51.22
87,5.89,7.58,13.89,57.81
54,6.08,23.23,28.54,48.61
40,6.16,27.91,30.16,20.63
178,6.25,7.45,8.48,10.22
34,6.27,21.1,21.91,8.15
52,6.41,33.63,35.27,16.43
187,6.43,21.7,28.64,63.56
170,6.5,35.62,37.42,18.06
194,6.54,22.32,28.85,65.34
99,6.56,12.52,17.49,45.48
195,7.02,16.05,17.55,13.72
185,7.07,17.94,23.04,46.75
60,7.1,14.1,16.18,20.85
16,7.11,9.93,14.56,46.24
163,7.27,32.06,37.02,45.45
135,7.28,8.55,11.06,25.02
1,7.3,17.68,24.84,65.63
137,7.36,9.59,15.96,58.36
169,7.42,28.13,32.15,36.81
49,7.42,9.25,12.43,31.79
176,7.58,31.56,37.5,54.46
78,7.72,22.86,27.89,46.11
37,8.0,29.56,32.37,25.73
53,8.38,19.71,20.81,10.11
75,8.38,23.32,30.42,65.07
116,8.41,23.91,26.28,21.68
43,8.49,10.13,11.91,16.38
140,8.65,25.58,32.27,61.34
4,8.79,13.67,17.76,40.94
44,8.88,11.25,12.22,9.75
6,9.22,30.02,34.95,45.24
89,9.41,10.21,10.94,6.68
96,9.6,11.38,13.28,19.03
66,9.61,16.44,22.91,59.38
72,9.79,32.51,34.1,15.93
184,9.84,15.43,20.65,52.24
8,10.06,11.94,16.26,39.6
160,10.39,19.2,21.22,18.54
120,10.48,29.47,34.4,45.18
138,10.48,32.78,34.79,18.41
158,11.0,22.84,25.56,24.94
155,11.15,17.21,22.83,56.12
147,11.16,30.24,33.96,34.13
48,11.66,19.24,22.15,29.1
93,11.93,30.34,34.31,36.44
10,11.99,39.36,41.16,18.0
71,12.15,34.46,35.7,11.29
172,13.05,24.2,26.64,24.46
81,13.56,34.82,35.44,5.66
144,13.68,24.02,31.05,64.45
192,13.74,21.47,24.05,23.62
141,13.75,30.35,31.64,11.82
133,14.39,31.37,33.23,18.61
67,14.44,31.54,34.91,30.93
142,14.7,15.15,18.8,36.58
177,14.8,31.43,33.72,20.98
77,14.82,37.5,43.52,55.18
46,14.99,16.57,17.21,6.39
186,15.01,35.94,36.93,9.87
22,15.02,15.36,20.68,53.15
32,15.45,19.28,22.15,28.76
121,15.53,28.22,30.5,20.95
98,15.62,16.85,19.33,24.87
157,16.07,23.93,26.12,20.06
5,16.19,26.29,30.84,45.52
181,16.29,32.06,34.35,21.03
199,16.54,24.27,28.38,41.14
146,16.98,21.69,24.64,27.08
127,17.38,32.14,33.7,14.31
102,17.49,35.41,40.8,49.39
168,17.75,20.65,23.97,30.38
70,17.9,31.37,37.2,53.4
57,18.0,30.42,31.95,14.05
27,18.36,24.29,30.79,59.59
18,18.51,20.23,25.45,47.89
108,19.21,33.31,38.88,51.14
26,19.29,29.71,31.03,12.06
107,20.4,31.78,38.11,63.28
159,20.71,21.94,26.91,45.55
173,21.0,22.96,28.17,52.14
28,21.63,23.14,23.95,8.11
58,21.87,32.71,39.3,65.89
112,22.78,35.87,40.28,44.09
29,23.61,30.03,34.19,41.62
149,23.62,31.01,33.45,24.37
86,24.02,28.78,30.83,20.54
7,24.16,29.36,35.93,65.69
197,24.27,31.51,35.13,36.24
92,24.39,39.34,40.37,9.47
74,24.45,38.47,44.73,62.56
83,24.88,38.65,43.44,47.96
42,25.42,30.78,33.93,31.41
33,25.49,33.03,37.45,40.51
13,25.68,36.13,38.19,20.59
15,25.71,33.43,39.02,55.92
84,26.81,39.86,42.84,29.79
82,26.97,39.24,41.47,20.44
35,27.32,39.65,43.59,39.43
190,28.23,35.91,38.17,20.76
80,29.17,32.13,32.84,7.13
88,29.89,39.48,45.85,58.38
90,30.22,35.61,38.85,32.37
103,30.33,33.17,38.02,48.47
191,31.83,38.2,42.17,39.68
91,31.86,34.26,36.4,21.43
95,32.6,38.49,45.16,61.14
196,33.32,36.84,39.88,27.83
164,36.03,38.41,41.02,26.14
105,36.09,36.84,42.8,54.62
