vehicle_id,submission_time,arrival_time,departure_time,required_energy
55,0.02,0.54,3.03,22.79
12,0.03,28.55,31.8,32.48
108,0.03,2.43,4.37,19.46
137,0.08,1.25,7.15,58.94
184,0.08,4.4,8.2,38.04
88,0.1,0.59,5.83,48.01
96,0.12,1.57,5.81,42.37
118,0.12,6.73,9.09,21.68
161,0.16,0.21,2.17,17.99
159,0.17,0.31,4.15,35.18
164,0.19,6.97,13.41,59.07
14,0.2,2.43,8.43,59.99
86,0.21,30.72,36.39,56.65
13,0.26,28.3,30.49,20.07
138,0.29,3.96,9.39,54.29
84,0.32,27.66,32.76,46.71
171,0.32,0.69,6.38,52.11
133,0.33,9.04,14.09,50.45
68,0.33,2.26,3.41,10.57
109,0.36,0.48,5.98,54.98
63,0.38,9.31,10.01,6.4
174,0.4,25.3,28.15,28.52
83,0.42,3.81,8.49,42.9
20,0.43,4.5,6.07,14.38
56,0.51,1.0,7.2,61.97
24,0.53,19.14,21.12,19.71
155,0.69,12.59,13.76,10.71
57,0.69,2.5,7.97,54.74
200,0.69,11.19,12.49,12.98
27,0.74,20.87,26.97,55.85
111,0.81,5.09,11.39,57.73
31,0.81,10.94,15.89,45.32
135,0.82,32.23,33.34,10.23
107,0.83,30.42,36.46,55.32
6,0.83,0.95,4.28,30.46
180,0.95,6.77,7.34,5.68
38,0.96,1.69,6.53,44.31
53,0.97,13.71,15.7,18.26
29,1.13,9.76,13.53,37.74
71,1.17,5.83,12.67,62.67
35,1.33,3.76,4.83,9.84
39,1.38,1.97,5.83,38.53
169,1.43,2.53,5.12,25.86
160,1.45,6.63,10.56,39.3
41,1.63,4.17,5.92,17.53
165,1.67,31.71,33.99,20.87
43,1.84,13.46,20.35,63.12
9,1.86,6.32,9.78,31.72
145,2.01,18.57,19.28,7.02
10,2.11,28.73,35.77,64.56
115,2.21,5.27,10.41,51.43
175,2.23,3.73,9.58,53.56
194,2.36,28.11,33.81,56.96
91,2.69,2.82,9.01,61.85
87,2.74,9.38,10.59,11.08
99,2.79,7.33,10.06,27.34
151,2.89,5.37,7.12,17.52
