vehicle_id,submission_time,arrival_time,departure_time,required_energy
198,0.0,17.48,20.97,34.94
142,0.01,2.52,7.34,44.18
7,0.08,28.08,34.19,61.08
61,0.09,22.07,25.96,35.65
63,0.16,0.34,6.06,57.12
84,0.19,25.76,28.91,28.9
79,0.2,0.48,1.24,7.02
97,0.21,21.41,23.15,15.98
179,0.25,1.0,3.18,21.76
184,0.32,18.43,19.03,5.99
180,0.37,17.9,23.66,52.86
121,0.41,20.96,23.47,23.04
24,0.42,11.58,12.79,12.15
23,0.54,7.22,11.53,39.59
111,0.56,3.09,8.24,47.23
59,0.57,1.45,2.26,8.14
190,0.58,25.76,27.91,21.49
20,0.58,11.69,16.17,44.8
128,0.59,4.43,7.61,31.78
67,0.61,9.45,16.02,60.19
49,0.69,5.97,8.46,24.91
99,0.73,5.53,8.52,27.43
86,0.78,1.4,6.54,47.06
14,0.84,2.61,6.2,32.87
144,0.89,1.24,2.13,8.82
177,0.95,12.33,15.92,35.88
200,0.97,2.86,3.52,6.63
124,1.15,13.39,14.87,14.79
160,1.15,20.12,23.63,32.15
140,1.17,1.31,3.64,23.33
168,1.18,26.73,28.94,20.28
85,1.27,11.45,13.69,20.55
53,1.29,4.15,8.65,44.92
65,1.34,1.37,4.31,29.34
149,1.36,35.95,40.25,42.93
74,1.49,12.86,18.98,61.15
69,1.5,12.04,12.88,7.64
46,1.52,5.75,9.28,35.23
88,1.66,18.68,24.37,52.12
8,1.68,8.35,13.19,44.39
174,1.69,1.98,4.57,23.81
71,1.73,9.96,14.95,45.71
19,1.75,2.3,7.14,48.48
90,1.82,5.49,10.7,52.06
37,1.85,22.01,28.56,59.99
150,1.88,31.17,33.28,19.34
18,1.94,6.36,7.18,8.26
27,1.98,28.5,34.46,59.63
45,2.25,3.17,7.67,44.99
48,2.28,4.26,8.56,39.43
57,2.37,3.61,4.41,7.34
50,2.44,38.89,42.24,33.55
191,2.48,10.75,12.51,17.61
147,2.55,3.01,7.61,42.09
146,2.58,2.71,5.64,29.31
175,2.61,3.97,5.21,12.4
106,2.77,8.17,14.26,55.81
188,2.87,11.06,16.46,49.57
9,2.97,5.19,8.98,34.74
122,2.98,19.46,25.02,55.62
96,2.98,8.57,14.77,56.87
165,3.16,3.93,10.49,60.15
40,3.18,13.75,17.58,35.06
54,3.18,3.79,5.91,19.43
4,3.38,4.01,7.65,36.4
81,3.45,35.0,41.04,55.41
73,3.48,4.07,5.88,16.58
39,3.48,20.3,27.12,62.57
164,3.5,5.55,6.85,11.89
134,3.59,29.06,36.11,64.61
58,3.64,33.0,35.88,26.39
28,3.68,3.69,9.91,57.01
135,3.7,7.52,8.58,9.71
5,3.74,7.62,9.68,18.93
94,4.07,4.74,8.92,38.33
35,4.12,27.12,29.0,17.26
105,4.14,11.09,11.86,7.72
143,4.2,5.58,9.38,37.98
193,4.49,19.34,23.91,45.64
43,4.51,11.64,14.81,31.72
178,4.68,6.77,10.02,29.77
10,4.71,12.86,16.69,35.09
110,4.92,23.09,25.75,26.58
182,4.93,25.34,32.53,65.87
116,5.14,26.4,30.67,39.2
76,5.27,8.47,9.95,14.83
91,5.66,20.58,23.95,33.71
13,5.69,14.11,17.98,38.7
145,5.88,12.66,16.13,34.7
82,6.01,36.3,39.92,36.22
162,6.07,13.95,18.31,43.6
185,6.08,11.22,14.8,35.84
1,6.21,16.92,22.51,51.29
166,6.24,7.82,9.53,17.1
172,6.58,36.95,42.22,48.26
31,6.62,14.19,20.98,62.26
