vehicle_id,submission_time,arrival_time,departure_time,required_energy
29,0.04,0.62,8.68,62.72
39,0.11,2.1,10.05,62.73
6,0.12,0.27,2.12,10.95
4,0.14,2.82,3.92,10.9
7,0.19,1.63,5.44,24.95
23,0.27,2.22,9.87,63.85
38,0.27,0.68,3.73,26.19
13,0.32,2.13,10.13,59.45
24,0.34,0.7,4.75,39.13
9,0.36,0.81,4.32,26.88
28,0.37,0.57,6.62,45.99
33,0.39,1.07,8.43,51.74
2,0.57,1.77,4.84,24.97
17,0.86,1.36,4.41,22.9
22,1.08,1.39,2.98,10.5
14,1.13,2.95,4.61,11.56
36,1.16,6.17,12.59,63.23
32,1.22,2.63,4.12,13.36
5,1.64,1.98,9.25,55.22
27,1.69,2.64,5.12,19.28
8,1.85,2.1,6.36,30.54
31,2.09,2.66,9.3,52.7
3,2.32,5.23,11.91,46.53
34,2.44,5.47,6.96,10.74
16,2.82,7.98,14.27,48.37
35,2.9,5.33,11.15,39.1
18,3.13,3.95,10.52,55.82
40,3.15,3.3,4.45,6.75
21,3.18,5.7,11.4,46.83
19,3.18,3.97,8.21,35.88
26,3.3,4.47,11.98,64.55
30,3.34,5.31,12.5,60.0
37,3.66,3.93,8.01,28.97
12,3.69,3.83,8.0,38.38
10,3.9,4.25,5.94,12.22
20,4.1,4.65,9.12,34.85
25,4.15,4.69,9.52,37.85
15,4.75,5.51,7.42,11.65
11,5.91,6.16,12.4,50.86
1,6.14,6.93,10.79,27.15
