vehicle_id,submission_time,arrival_time,departure_time,required_energy
64,0.01,22.48,26.36,35.58
125,0.01,0.05,4.91,44.49
117,0.03,2.44,5.36,26.85
173,0.03,1.0,6.17,51.66
160,0.04,12.24,13.94,17.03
176,0.05,0.56,4.26,33.9
115,0.1,0.12,4.47,39.88
81,0.12,12.11,14.53,24.14
93,0.21,0.62,2.36,16.02
12,0.22,0.44,6.82,58.45
6,0.27,12.69,19.26,60.22
158,0.32,6.81,13.09,62.81
188,0.33,2.24,5.97,37.28
37,0.35,3.61,10.08,64.68
57,0.4,15.8,19.85,40.48
94,0.41,15.35,21.53,56.69
162,0.48,35.6,40.69,50.83
165,0.54,0.7,3.56,28.64
200,0.62,22.64,25.11,24.73
60,0.65,15.47,19.65,38.29
61,0.65,0.91,7.4,59.5
138,0.68,2.25,3.67,14.15
171,0.7,15.7,17.33,16.38
167,0.75,0.94,2.3,13.63
33,0.86,1.11,2.75,16.42
14,0.86,1.24,5.57,43.33
123,0.92,5.13,9.08,39.44
29,1.02,3.36,9.43,60.67
159,1.12,8.72,9.96,11.32
19,1.17,5.82,10.35,45.34
185,1.19,15.36,17.68,21.31
8,1.31,30.76,36.89,56.25
193,1.35,21.23,21.85,6.21
152,1.37,2.07,3.68,14.77
21,1.57,8.31,10.97,26.55
76,1.6,1.97,6.67,47.01
69,1.73,10.0,11.94,19.42
11,1.83,34.08,38.38,39.43
48,1.99,31.63,37.27,56.36
196,2.09,6.95,10.4,31.57
87,2.18,13.17,18.71,50.81
156,2.23,3.78,6.03,20.61
89,2.33,7.42,10.92,35.05
38,2.39,3.3,5.86,23.5
194,2.85,20.16,23.93,34.55
137,2.99,8.19,14.44,57.3
2,3.0,4.27,7.13,26.23
118,3.02,5.43,6.6,10.66
70,3.06,13.03,18.79,57.61
170,3.07,7.43,8.52,10.02
130,3.12,4.98,10.43,49.92
168,3.12,21.91,25.54,36.29
47,3.12,8.44,9.76,12.09
42,3.17,13.29,17.01,34.12
122,3.21,39.78,41.35,14.43
83,3.23,30.97,31.88,8.36
108,3.4,19.21,23.75,45.36
31,3.62,36.28,37.72,13.27
187,3.65,10.66,15.97,53.08
177,3.76,4.71,8.39,36.75
144,3.79,20.99,26.86,58.64
172,3.81,28.83,29.95,11.21
163,3.81,10.41,11.64,11.29
119,3.94,5.9,12.35,64.54
181,4.02,6.71,10.91,38.53
169,4.05,22.79,26.75,39.53
75,4.07,16.3,17.47,10.7
143,4.63,17.37,22.79,54.23
51,5.23,18.06,18.89,8.35
161,5.25,29.29,31.13,18.38
142,5.38,36.68,41.96,48.33
131,5.63,24.48,25.44,8.78
68,5.66,24.48,25.15,6.18
141,5.72,24.98,26.9,17.63
157,5.82,26.55,31.41,44.57
28,5.97,21.42,25.84,44.2
134,6.11,22.25,27.15,44.88
65,6.19,12.7,16.28,32.86
45,6.25,11.91,15.81,35.72
73,6.25,21.31,23.45,21.39
86,6.27,10.52,14.47,36.26
67,6.29,11.1,13.14,18.67
126,6.98,8.36,11.46,28.49
164,7.04,9.24,14.96,52.46
133,7.12,25.18,31.63,59.17
91,7.12,28.65,29.73,10.8
15,7.23,12.38,16.8,44.12
124,7.24,30.63,37.35,61.66
1,7.29,21.23,22.1,8.7
53,7.3,30.05,33.43,30.98
