vehicle_id,submission_time,arrival_time,departure_time,required_energy
22,0.05,1.63,6.78,33.86
7,0.06,0.4,7.12,48.24
28,0.08,1.29,4.43,21.97
33,0.19,0.34,2.07,12.37
4,0.21,0.44,6.17,44.46
9,0.22,0.28,7.18,55.08
35,0.29,2.92,9.54,49.42
16,0.31,3.71,8.62,47.55
26,0.33,2.25,6.79,40.58
10,0.39,3.43,5.26,18.18
17,0.55,1.2,5.01,25.69
21,0.57,1.08,6.92,42.21
25,0.59,6.24,11.14,32.05
40,0.6,1.3,5.1,29.59
27,0.68,0.82,3.69,22.27
1,0.76,2.77,10.12,60.25
11,0.82,1.5,6.2,42.71
24,0.82,3.69,11.87,60.09
36,1.02,1.13,4.58,23.42
15,1.37,1.86,5.13,20.74
39,1.61,3.58,10.35,65.26
19,1.72,3.93,11.78,54.35
34,1.94,6.76,10.55,24.43
12,1.99,4.18,11.75,65.23
23,2.01,2.61,5.36,26.52
13,2.02,2.64,7.44,45.29
30,2.1,6.31,12.38,57.88
5,2.27,3.38,9.38,48.8
3,2.76,7.31,9.09,12.97
37,3.05,4.65,7.76,18.35
8,3.11,3.97,9.61,38.2
29,3.24,4.13,11.54,53.12
20,3.24,4.75,8.1,28.59
6,3.74,4.66,12.82,64.59
38,4.15,7.64,16.07,62.93
2,4.2,7.1,7.7,5.86
31,5.04,6.98,14.59,60.55
18,5.26,5.68,9.31,22.56
32,6.86,7.9,12.97,46.56
14,7.29,7.81,15.63,63.4
