vehicle_id,submission_time,arrival_time,departure_time,required_energy
3,0.0,0.2,3.63,33.47
2,0.01,0.01,5.54,48.03
9,0.06,0.32,6.07,54.54
4,0.1,1.82,4.62,24.16
6,0.1,2.34,4.76,17.56
7,0.13,2.27,7.82,39.51
11,0.2,1.12,6.1,45.03
16,0.21,2.23,4.4,19.92
5,0.3,0.65,4.33,32.46
12,0.35,1.58,5.67,34.65
10,0.37,2.44,8.12,38.77
19,0.4,2.98,6.67,30.13
1,0.46,0.53,3.82,28.43
8,0.47,2.79,7.57,46.01
13,0.73,3.92,5.68,17.23
15,1.05,2.81,6.25,21.89
20,1.19,1.79,8.72,50.99
14,1.4,1.86,6.27,29.67
17,1.7,3.29,4.06,6.85
18,2.05,2.59,8.85,58.41
