vehicle_id,submission_time,arrival_time,departure_time,required_energy
37,0.02,1.91,3.26,12.45
34,0.06,0.51,3.21,24.69
100,0.08,17.53,19.13,16.08
188,0.08,0.3,1.29,9.91
167,0.1,25.35,28.28,29.31
88,0.1,9.93,12.79,26.27
107,0.16,5.49,7.14,15.14
160,0.16,9.23,11.25,18.58
99,0.18,4.94,11.45,59.68
161,0.23,31.54,34.25,27.18
106,0.25,0.5,5.62,51.14
187,0.28,1.53,7.72,61.92
97,0.33,4.69,7.95,32.55
74,0.34,6.64,13.71,64.84
41,0.37,2.85,5.73,26.4
5,0.41,1.3,7.07,57.78
173,0.49,0.53,2.85,21.21
49,0.49,14.87,19.12,38.91
151,0.51,4.89,6.8,17.52
147,0.52,3.41,7.18,37.74
18,0.56,22.39,26.68,39.35
197,0.59,18.8,23.91,46.79
148,0.65,8.1,14.98,63.08
181,0.67,18.08,20.76,24.57
19,0.71,4.5,5.82,13.19
127,0.8,3.78,5.97,21.91
176,0.82,7.23,9.13,19.03
47,0.82,3.16,7.53,43.67
101,0.91,33.93,37.01,30.76
22,0.95,2.05,5.16,31.17
27,0.97,1.06,3.85,27.93
196,1.06,2.66,9.25,65.89
87,1.07,5.03,6.29,11.49
83,1.15,7.77,11.27,32.07
114,1.21,22.98,26.27,32.86
136,1.26,25.66,29.24,35.88
44,1.31,7.1,11.85,47.49
158,1.32,1.52,6.17,46.5
75,1.32,5.61,11.0,49.38
84,1.38,2.12,4.82,26.99
26,1.48,30.22,36.24,60.21
14,1.51,12.8,15.6,25.63
1,1.54,26.5,28.56,20.66
40,1.59,7.34,9.77,24.21
115,1.79,1.89,2.62,6.66
76,1.86,9.07,11.39,21.29
64,1.86,21.14,23.37,20.47
123,2.03,10.99,15.39,40.4
146,2.07,6.51,12.4,54.03
128,2.09,18.73,23.26,45.33
69,2.14,21.25,24.73,31.92
50,2.26,4.56,5.61,9.62
180,2.36,21.9,26.04,38.0
86,2.41,3.39,9.21,58.23
13,2.43,6.11,8.1,19.91
194,2.58,19.56,24.41,48.51
163,2.68,23.87,26.77,26.61
21,2.75,20.67,21.52,8.52
195,2.78,7.25,13.57,57.97
157,2.93,3.95,6.64,24.71
56,3.01,24.75,27.83,30.79
198,3.09,5.92,7.01,10.92
150,3.18,7.25,10.53,30.06
200,3.19,9.17,10.59,14.24
73,3.22,14.59,19.54,45.41
143,3.26,32.1,33.22,11.14
175,3.3,7.07,9.76,26.84
126,3.62,6.02,11.03,45.9
92,3.67,15.39,18.5,28.55
39,3.72,6.53,8.49,19.56
172,3.75,7.34,11.65,43.1
51,3.77,24.65,28.49,35.24
138,3.92,4.91,11.14,57.14
155,4.18,4.55,8.13,35.73
81,4.63,7.59,13.34,52.77
110,4.67,9.2,12.45,32.47
102,4.73,10.07,11.75,16.77
55,4.85,6.63,13.06,64.39
48,4.86,12.34,17.02,42.93
29,4.96,23.45,26.09,24.19
16,5.0,33.19,39.78,65.92
78,5.31,18.38,22.99,42.25
117,5.34,11.84,16.54,46.99
184,5.44,7.93,14.6,61.09
159,5.52,6.92,10.23,30.31
66,5.58,18.69,20.4,17.11
77,5.72,17.29,24.25,63.76
20,5.79,6.22,12.01,53.03
169,5.8,30.44,34.99,45.55
10,5.83,31.34,34.08,27.32
190,6.1,11.38,13.26,17.17
131,6.53,11.59,16.42,48.29
9,6.93,15.49,20.6,51.07
112,6.93,34.95,40.13,51.75
166,7.05,30.3,37.0,61.43
162,7.08,18.28,24.6,57.93
52,7.09,12.95,15.82,26.26
31,7.15,16.58,21.94,49.07
93,7.23,7.9,9.2,13.05
174,7.29,10.19,15.08,48.92
32,7.46,28.83,33.38,41.74
118,7.57,21.31,22.25,9.37
137,7.59,9.72,12.17,24.52
113,7.66,14.68,19.52,48.32
82,7.68,12.83,19.66,62.6
70,7.8,17.29,20.76,34.7
134,7.85,28.35,32.99,42.53
142,7.89,13.26,19.83,60.23
145,8.03,8.96,14.89,59.37
53,8.3,20.66,26.48,53.33
8,8.38,36.73,37.62,8.17
62,8.45,24.6,30.08,54.88
58,8.58,10.04,11.81,17.76
80,8.61,28.8,33.7,44.94
6,8.68,23.88,29.63,52.77
89,9.39,23.06,24.36,12.99
199,9.49,22.46,27.14,46.83
156,9.53,9.76,15.99,62.34
3,9.72,39.28,44.63,48.99
71,9.78,16.81,18.49,15.36
2,9.85,12.59,13.91,12.05
60,10.11,12.36,16.17,34.95
154,10.51,11.74,13.79,20.46
35,10.57,36.96,41.12,38.13
153,10.62,28.78,29.89,11.03
189,10.83,20.85,21.71,8.59
104,10.84,18.78,24.07,48.5
85,10.86,17.78,20.62,26.06
144,11.01,17.77,20.29,25.15
124,11.01,22.08,25.42,33.44
24,11.11,15.84,19.55,34.02
164,11.32,28.87,30.41,15.35
130,11.44,11.96,13.56,14.72
129,11.6,18.81,20.4,14.53
152,11.65,38.7,42.51,38.1
108,11.66,23.46,26.58,31.12
38,11.72,21.27,22.93,16.52
30,11.88,24.79,26.6,16.61
72,11.92,15.23,19.03,34.87
170,11.95,39.08,42.68,36.05
4,12.0,13.34,14.04,6.44
120,12.56,30.26,35.4,51.43
171,12.79,34.22,36.38,19.84
94,13.17,19.67,22.58,29.06
7,13.42,23.64,25.04,13.96
67,13.87,28.41,34.47,55.63
54,14.19,17.17,20.07,29.03
25,14.41,16.8,19.69,26.51
121,14.78,37.95,41.86,39.16
185,14.86,20.33,21.85,15.24
28,15.0,24.64,26.42,16.29
59,15.06,33.33,36.25,29.15
183,15.22,33.19,36.2,30.14
182,15.56,22.76,28.78,60.19
191,15.56,19.46,26.12,61.05
132,15.63,39.94,45.15,52.06
63,15.96,18.47,20.71,22.31
11,16.27,16.59,18.93,23.49
95,16.49,30.47,34.55,37.46
90,17.36,35.44,40.18,47.45
179,17.37,34.93,40.46,55.32
65,17.54,32.25,34.75,25.04
192,18.05,29.31,33.32,40.12
178,18.23,21.12,26.3,51.79
17,18.24,35.11,35.71,5.99
105,18.33,28.81,29.65,8.44
61,18.95,30.85,34.33,31.89
165,19.09,29.51,32.55,30.38
33,19.22,21.86,23.34,14.89
96,19.34,23.96,27.96,39.93
122,19.62,36.8,37.99,10.85
23,20.06,31.69,34.59,29.02
109,20.41,23.77,27.62,38.5
149,20.87,23.25,30.23,63.98
177,20.91,24.63,29.9,48.34
68,21.01,27.47,30.26,27.92
42,21.64,28.05,30.91,28.61
111,21.66,35.88,37.02,11.48
141,21.9,35.82,39.07,32.58
133,22.38,38.29,40.11,16.73
46,22.75,37.08,39.33,22.52
36,22.86,24.81,31.62,62.42
135,22.99,32.3,33.21,8.35
12,23.3,36.19,36.81,5.69
139,23.77,30.77,34.96,38.36
125,24.1,27.13,29.86,25.02
79,24.47,29.17,30.12,8.63
140,25.05,33.09,35.78,24.64
15,25.51,27.34,29.71,21.75
186,26.61,35.71,37.79,19.02
57,27.79,34.39,41.24,62.81
193,28.7,29.99,31.92,19.31
103,29.12,38.62,41.09,24.67
116,30.92,35.37,38.65,32.74
43,32.0,37.29,42.12,48.34
168,32.25,35.95,42.07,61.2
98,34.24,39.63,41.54,17.46
45,34.26,39.35,40.07,7.29
91,35.23,36.74,37.96,11.2
119,39.67,39.86,45.4,50.84
