vehicle_id,submission_time,arrival_time,departure_time,required_energy
40,0.09,0.24,4.98,42.52
6,0.13,1.35,7.17,38.91
16,0.13,6.96,9.43,23.76
5,0.27,3.86,11.0,55.26
42,0.28,0.93,4.71,23.34
9,0.34,6.93,11.98,47.86
26,0.35,2.71,5.76,26.38
24,0.4,6.11,13.69,58.57
36,0.41,4.16,6.13,18.96
47,0.43,1.59,8.82,49.9
20,0.57,0.72,7.97,60.99
12,0.65,1.51,6.49,46.96
38,0.66,0.88,7.15,58.52
3,0.68,4.62,11.82,64.42
41,0.77,3.68,9.02,43.05
8,0.79,7.55,14.46,61.18
39,0.88,1.42,3.35,11.95
45,1.01,2.05,8.63,64.53
7,1.14,1.32,6.38,35.72
30,1.15,5.08,8.57,21.35
37,1.2,7.37,13.41,40.59
21,1.27,9.42,15.25,49.52
28,1.28,7.14,14.46,54.36
23,1.51,3.62,11.38,53.98
43,1.69,1.8,8.32,45.33
10,1.7,3.75,10.35,53.18
49,1.72,2.53,6.14,30.44
2,2.26,2.29,7.07,32.31
19,2.47,4.45,8.0,26.48
31,2.52,6.59,8.12,10.45
11,2.52,2.56,6.88,42.39
29,2.86,7.91,15.97,63.71
44,3.62,4.45,12.37,62.47
35,3.63,9.83,14.96,40.55
46,3.78,4.62,12.71,64.49
25,4.15,7.59,11.25,33.29
17,4.34,6.16,12.09,45.82
14,4.5,5.37,13.39,58.86
48,4.84,6.39,13.99,62.4
13,5.26,5.26,11.02,54.25
4,5.3,9.13,13.83,33.12
33,5.67,7.03,11.99,45.45
22,5.85,6.37,11.83,50.8
18,6.03,8.77,14.32,51.62
27,6.42,7.37,9.44,13.39
15,6.76,9.19,15.79,60.97
32,7.11,7.53,9.18,15.93
50,7.14,9.42,10.96,11.78
1,7.67,9.94,15.31,50.06
34,8.57,9.65,15.12,47.67
