vehicle_id,submission_time,arrival_time,departure_time,required_energy
13,0.04,0.1,6.57,61.37
9,0.04,0.36,6.44,54.36
11,0.14,0.42,7.73,52.19
16,0.24,0.49,4.99,36.13
4,0.33,0.73,5.84,41.66
7,0.62,0.69,3.35,15.6
19,1.09,1.45,2.14,5.83
8,1.14,1.95,3.45,10.22
17,1.45,2.45,10.82,65.44
20,1.7,1.89,3.04,6.69
1,1.98,2.19,10.2,61.54
12,2.25,3.03,10.19,55.94
14,2.34,2.91,4.4,8.54
3,2.36,2.67,9.12,54.73
5,2.5,2.58,4.2,14.59
18,2.57,3.12,7.48,31.54
10,2.65,3.27,5.01,9.66
2,2.67,3.45,9.43,56.16
6,2.78,3.73,9.33,51.38
15,2.89,2.96,10.84,58.02
