vehicle_id,submission_time,arrival_time,departure_time,required_energy
34,0.01,0.21,3.9,36.91
111,0.03,0.96,2.25,11.91
181,0.03,0.12,4.03,39.11
15,0.07,0.77,2.35,14.45
146,0.07,0.3,1.26,9.62
7,0.11,0.45,7.32,63.03
171,0.2,0.47,1.6,11.35
112,0.25,0.35,3.52,29.09
154,0.28,0.41,4.78,40.09
158,0.33,0.98,2.99,20.07
8,0.36,0.36,4.64,42.75
57,0.4,0.91,1.94,9.52
30,0.47,1.14,7.34,56.8
97,0.8,0.81,2.58,16.23
39,0.87,1.17,7.53,63.62
103,0.99,1.03,6.66,56.34
51,1.03,1.51,5.21,33.9
32,1.52,2.1,3.77,16.67
13,1.65,1.8,7.71,59.18
196,1.7,2.47,5.53,28.01
123,2.33,2.81,6.06,32.49
129,2.51,2.81,3.46,5.97
9,2.51,3.29,4.98,15.45
170,2.67,2.75,4.15,13.98
50,2.77,3.43,10.03,65.95
134,2.8,3.79,9.21,54.15
107,3.0,3.2,8.27,46.48
106,3.3,4.16,8.3,37.96
37,3.5,3.55,5.68,21.28
155,4.3,5.2,6.4,12.05
26,4.33,5.24,10.27,46.1
174,4.39,5.18,9.2,36.81
156,4.44,4.94,6.2,11.57
127,4.53,5.47,6.46,9.07
62,5.6,6.39,9.58,31.82
81,5.72,5.75,8.81,28.0
176,5.79,6.52,7.24,6.59
182,5.92,6.23,11.76,50.7
2,6.18,6.34,13.07,61.69
149,6.22,6.52,11.89,49.22
58,6.31,6.51,12.56,55.48
25,6.4,7.15,12.52,53.71
29,6.41,6.67,9.32,26.52
40,6.45,6.88,13.21,58.03
117,6.49,6.73,9.02,22.93
45,7.21,8.08,13.25,51.63
152,7.4,7.72,11.19,31.78
119,7.45,7.66,12.6,45.27
28,7.54,7.74,11.49,37.55
120,8.31,8.99,10.6,16.09
122,8.66,8.93,9.72,7.26
49,9.29,10.06,12.56,24.95
177,9.38,9.47,14.33,48.56
184,9.64,10.12,13.23,28.49
126,9.87,10.2,15.74,55.46
166,10.36,10.36,16.09,52.51
110,10.4,11.27,12.49,11.24
69,10.48,11.23,14.16,29.25
128,10.63,10.79,17.73,63.57
90,10.71,11.23,17.82,60.38
160,10.89,11.06,11.69,5.8
56,11.42,11.76,16.56,47.99
21,12.13,12.34,15.97,36.27
20,12.26,13.04,18.47,54.31
5,12.35,12.89,17.42,41.51
77,12.53,12.72,18.01,52.92
12,12.63,13.02,18.55,50.73
74,12.91,13.68,18.85,47.33
115,13.05,13.73,19.71,59.74
198,13.32,14.22,20.13,54.19
118,13.43,13.71,15.91,20.12
179,13.56,14.46,21.49,64.43
135,14.15,14.55,20.36,58.11
79,14.36,15.2,22.12,63.41
87,14.39,14.61,16.82,20.18
124,14.47,14.71,19.14,44.29
42,14.62,14.93,16.69,16.16
136,14.82,14.97,20.44,50.09
92,14.99,15.87,16.42,5.5
23,15.03,16.03,22.28,57.3
38,15.06,15.31,16.48,10.75
36,15.07,15.72,20.41,42.99
143,15.26,15.67,21.43,57.61
72,15.36,15.75,20.04,42.91
53,15.56,15.61,16.97,13.57
48,15.83,15.97,17.76,16.43
89,16.0,16.62,21.69,46.45
157,16.01,16.41,21.16,47.52
10,16.03,16.56,23.01,64.48
167,16.15,16.45,21.96,50.51
