vehicle_id,submission_time,arrival_time,departure_time,required_energy
42,0.01,0.03,6.74,61.08
14,0.02,0.09,6.1,39.37
23,0.04,0.42,4.01,25.85
52,0.12,0.19,8.33,61.85
87,0.16,0.4,5.84,37.52
7,0.32,0.36,7.38,49.54
31,0.34,1.13,7.4,50.39
30,0.4,0.75,3.75,22.16
59,0.57,0.94,1.99,7.54
28,0.69,0.7,6.3,43.58
86,0.76,1.59,6.62,35.26
75,0.97,1.65,5.17,31.62
65,0.98,1.76,8.22,43.08
33,1.01,1.72,5.94,40.77
74,1.03,1.48,6.59,47.57
81,1.2,1.45,6.1,44.39
47,1.25,2.01,5.76,27.93
79,1.35,1.77,5.81,33.14
26,1.55,2.06,8.39,58.05
60,1.65,1.79,8.55,56.77
92,2.22,2.72,7.38,34.54
97,2.29,3.09,5.89,18.72
1,2.54,3.19,8.62,49.07
53,2.7,3.61,8.12,38.6
44,2.71,2.96,4.01,6.41
69,2.8,3.6,5.01,10.2
19,3.15,3.5,10.95,52.29
17,3.46,4.06,10.77,61.46
4,3.78,4.7,8.29,24.02
40,3.78,4.34,10.01,44.08
58,3.84,4.74,9.46,29.78
78,4.5,4.88,9.94,41.65
49,4.82,4.89,10.78,44.94
99,4.95,5.33,12.74,54.56
18,5.23,5.55,7.5,15.93
13,5.41,6.05,8.45,17.95
100,5.74,6.2,12.81,43.93
43,5.87,5.92,11.83,54.69
73,6.1,6.12,7.04,7.39
80,6.31,7.01,8.71,10.53
48,6.41,6.57,8.94,14.08
6,6.42,7.38,8.05,5.75
88,6.6,7.27,14.73,52.68
93,6.75,7.39,9.33,16.08
94,6.85,7.46,12.29,47.19
83,7.05,7.18,8.3,7.93
20,7.11,7.84,8.96,9.11
96,8.13,8.27,9.97,10.36
56,8.15,8.43,11.72,19.86
27,8.34,9.0,14.2,37.92
91,8.34,9.23,14.26,32.51
41,8.42,8.5,11.75,18.9
38,8.45,9.23,15.3,43.54
51,8.59,9.58,11.01,12.13
66,9.0,9.44,13.68,40.23
5,9.81,10.05,17.51,62.35
15,9.87,10.68,11.46,6.63
62,9.91,10.9,18.09,52.12
34,10.19,10.8,13.89,29.01
95,10.3,10.58,13.94,22.44
68,10.8,11.47,12.63,6.36
64,10.85,11.75,18.55,48.88
90,10.88,11.81,18.51,51.81
72,11.16,11.79,19.87,63.47
8,11.49,12.05,18.7,58.73
37,12.11,12.83,15.16,20.47
70,12.26,12.5,17.54,45.36
10,13.7,14.31,18.43,34.27
89,13.83,14.37,20.39,54.89
77,13.95,14.85,19.12,32.91
32,14.08,14.91,16.84,13.45
76,14.3,15.29,17.64,13.82
82,14.41,14.78,21.91,49.94
57,14.47,14.97,19.8,40.95
55,14.57,15.13,21.11,41.75
63,15.28,15.31,22.47,64.26
12,15.38,15.88,19.89,34.24
39,15.49,16.29,19.02,16.59
16,15.89,15.92,21.8,53.07
71,15.89,16.53,23.09,46.23
21,16.14,16.35,23.28,54.47
45,16.39,16.65,19.78,22.73
85,16.51,16.95,17.78,6.09
24,16.59,16.78,21.4,46.05
46,16.69,17.37,18.75,10.51
3,16.69,17.09,18.04,7.44
50,17.08,17.59,18.7,7.14
67,17.15,17.77,19.84,16.55
22,17.15,17.64,22.38,45.02
9,17.21,17.23,20.6,26.62
54,17.23,18.22,25.69,56.43
36,17.25,18.19,21.1,18.28
35,17.81,18.0,23.47,50.92
2,18.21,19.2,20.68,13.77
25,18.53,19.19,20.12,8.02
84,18.81,19.51,20.43,5.84
11,18.99,19.51,21.67,15.73
98,19.11,19.26,22.8,34.06
61,19.4,19.87,25.76,43.6
29,19.5,19.93,25.62,48.93
