vehicle_id,submission_time,arrival_time,departure_time,required_energy
34,0.03,0.51,6.25,37.99
4,0.06,0.15,4.25,38.69
19,0.24,0.44,3.33,24.91
15,0.46,0.64,4.1,22.84
18,0.79,1.47,8.85,58.16
28,0.87,1.11,8.52,57.63
31,1.24,1.45,7.15,54.39
47,1.48,2.23,6.16,36.14
29,1.59,2.43,5.78,21.12
39,1.77,2.17,8.24,41.92
8,2.08,2.79,4.07,9.7
3,2.48,3.39,5.33,17.02
48,2.52,3.43,7.7,30.55
46,2.63,3.48,10.49,64.49
43,2.81,3.15,10.1,63.27
5,2.83,2.95,6.25,20.09
12,2.91,3.38,4.43,6.08
20,3.13,3.83,9.2,35.05
45,3.15,3.98,8.14,37.75
9,3.33,4.06,10.54,50.64
37,3.8,4.55,10.08,48.19
40,3.87,4.51,12.14,56.17
13,4.57,4.74,5.88,6.54
44,4.61,5.1,11.2,40.79
23,4.86,5.7,7.82,13.07
24,4.87,5.28,11.44,59.96
38,4.88,4.96,8.59,22.28
2,5.26,6.23,8.56,15.2
7,5.38,6.19,7.27,9.78
30,5.47,6.08,8.22,15.44
32,5.64,5.66,6.64,7.49
22,5.9,6.16,12.75,62.46
42,5.96,6.19,10.22,27.18
49,6.0,6.05,8.24,14.12
27,6.11,6.6,12.29,40.97
14,6.36,6.67,10.59,34.16
11,6.44,6.52,12.66,55.26
1,6.47,6.91,9.7,25.13
21,6.54,6.98,13.3,51.73
33,6.55,6.57,13.9,54.38
17,6.9,7.21,14.03,52.44
35,6.93,7.24,13.55,51.43
6,7.12,7.82,9.09,12.53
10,7.29,7.62,12.17,36.64
36,8.04,8.87,11.43,17.16
50,8.6,8.91,10.67,10.48
26,9.15,9.31,16.1,58.19
41,9.2,9.74,16.69,58.22
25,9.24,9.75,11.41,11.01
16,9.58,9.81,18.09,61.88
